0.0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.13/runtime-watchosarm32-0.0.13.jar returned status 404
0.0.13	metadata	2024-11-11T11:17:16Z	
0.0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.14/runtime-watchosarm32-0.0.14.jar returned status 404
0.0.14	metadata	2024-11-24T20:34:31Z	
0.0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.15/runtime-watchosarm32-0.0.15.jar returned status 404
0.0.15	metadata	2024-12-09T15:12:53Z	
0.0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.16/runtime-watchosarm32-0.0.16.jar returned status 404
0.0.16	metadata	2025-05-19T19:10:58Z	
0.0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.17/runtime-watchosarm32-0.0.17.jar returned status 404
0.0.17	metadata	2025-06-23T14:50:26Z	
0.0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.18/runtime-watchosarm32-0.0.18.jar returned status 404
0.0.18	metadata	2025-07-01T17:24:50Z	
0.0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.19/runtime-watchosarm32-0.0.19.jar returned status 404
0.0.19	metadata	2025-07-14T10:03:28Z	
0.0.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.20/runtime-watchosarm32-0.0.20.jar returned status 404
0.0.20	metadata	2025-09-14T18:09:10Z	
0.0.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.21/runtime-watchosarm32-0.0.21.jar returned status 404
0.0.21	metadata	2025-09-21T14:46:25Z	
0.0.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.22/runtime-watchosarm32-0.0.22.jar returned status 404
0.0.22	metadata	2025-11-21T20:04:39Z	
0.0.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/app/softwork/serviceloader/runtime-watchosarm32/0.0.23/runtime-watchosarm32-0.0.23.jar returned status 404
0.0.23	metadata	2026-04-07T14:12:42Z	
