1.0		2017-06-07T02:45:38Z	
1.0	jar-with-dependencies	2017-06-07T02:46:24Z	
1.1		2017-06-07T06:05:59Z	
1.1	jar-with-dependencies	2017-06-07T06:06:12Z	
1.2		2017-06-15T14:03:34Z	
1.2	jar-with-dependencies	2017-06-15T14:03:45Z	
1.3		2017-11-14T18:35:42Z	
1.3	jar-with-dependencies	2017-11-14T18:35:56Z	
1.4		2017-11-23T09:37:02Z	
1.4	jar-with-dependencies	2017-11-23T09:37:21Z	
1.5		2017-12-11T18:59:21Z	
1.5	jar-with-dependencies	2017-12-11T18:59:22Z	
2.0		2018-04-02T12:53:59Z	
2.0	jar-with-dependencies	2018-04-02T12:53:59Z	
2.1		2018-07-04T15:30:15Z	
2.1	jar-with-dependencies	2018-07-04T15:30:14Z	
2.10		2018-12-03T17:56:12Z	
2.10	jar-with-dependencies	2018-12-03T17:56:11Z	
2.11		2019-01-20T17:37:33Z	
2.11	jar-with-dependencies	2019-01-20T17:37:32Z	
2.12		2019-02-10T07:57:34Z	
2.12	jar-with-dependencies	2019-02-10T07:57:33Z	
2.13		2019-02-26T11:53:32Z	
2.13	jar-with-dependencies	2019-02-26T11:53:32Z	
2.14		2019-08-10T12:12:57Z	
2.14	jar-with-dependencies	2019-08-10T12:12:56Z	
2.2		2018-08-02T17:34:49Z	
2.2	jar-with-dependencies	2018-08-02T17:34:48Z	
2.3		2018-08-06T14:54:26Z	
2.3	jar-with-dependencies	2018-08-06T14:54:26Z	
2.4		2018-09-19T16:24:40Z	
2.4	jar-with-dependencies	2018-09-19T16:24:40Z	
2.5		2018-10-04T13:55:51Z	
2.5	jar-with-dependencies	2018-10-04T13:55:50Z	
2.6		2018-10-12T12:12:00Z	
2.6	jar-with-dependencies	2018-10-12T12:11:59Z	
2.7		2018-10-31T04:54:20Z	
2.7	jar-with-dependencies	2018-10-31T04:54:21Z	
2.8		2018-10-31T05:05:47Z	
2.8	jar-with-dependencies	2018-10-31T05:05:45Z	
2.9		2018-11-05T09:29:35Z	
2.9	jar-with-dependencies	2018-11-05T09:29:42Z	
3.0		2020-02-29T12:57:33Z	
3.0	jar-with-dependencies	2020-02-29T12:57:34Z	
3.1		2020-04-25T13:25:42Z	
3.1	jar-with-dependencies	2020-04-25T13:25:42Z	
