2.0.10		2020-06-10T09:59:44Z	
2.0.11		2020-07-27T14:58:06Z	
2.0.12		2020-11-04T16:54:25Z	
2.0.13		2020-12-14T08:27:49Z	
2.0.14		2020-12-18T20:34:16Z	
2.0.15		2021-07-22T14:27:13Z	
2.0.16		2023-12-01T15:54:58Z	
2.0.19		2025-03-26T18:03:35Z	
2.0.19	jar-with-dependencies	2025-03-26T18:03:34Z	
2.0.3		2019-12-06T14:54:57Z	
2.0.4		2019-12-24T09:51:57Z	
2.0.5		2020-03-20T16:10:37Z	
2.0.6		2020-03-23T11:15:33Z	
2.0.7		2020-04-03T14:48:18Z	
2.0.8		2020-04-10T12:53:35Z	
2.0.9		2020-05-27T13:12:15Z	
2.1.0-BETA-1		2025-10-20T17:28:28Z	
