0.49	io.github.ralfspoeth.xldr	xlet	0.49
0.48	io.github.ralfspoeth.xldr	xlet	0.48
0.47	io.github.ralfspoeth.xldr	xlet	0.47
0.46	io.github.ralfspoeth.xldr	xlet	0.46
0.45	io.github.ralfspoeth.xldr	xlet	0.45
0.44	io.github.ralfspoeth.xldr	xlet	0.44
0.43	io.github.ralfspoeth.xldr	xlet	0.43
0.42	io.github.ralfspoeth.xldr	xlet	0.42
0.41	io.github.ralfspoeth.xldr	xlet	0.41
0.40	io.github.ralfspoeth.xldr	xlet	0.40
0.39	io.github.ralfspoeth.xldr	xlet	0.39
0.38	io.github.ralfspoeth.xldr	xlet	0.38
0.37	io.github.ralfspoeth.xldr	xlet	0.37
0.36	io.github.ralfspoeth.xldr	xlet	0.36
