11.16	named	com.github.almasb	fxgl-input
11.15	named	com.github.almasb	fxgl-input
11.14	named	com.github.almasb	fxgl-input
11.13	named	com.github.almasb	fxgl-input
11.12	named	com.github.almasb	fxgl-input
11.11	named	com.github.almasb	fxgl-input
11.10	named	com.github.almasb	fxgl-input
11.9	named	com.github.almasb	fxgl-input
11.8	named	com.github.almasb	fxgl-input
11.7	named	com.github.almasb	fxgl-input
11.6	named	com.github.almasb	fxgl-input
11.5	named	com.github.almasb	fxgl-input
11.4	named	com.github.almasb	fxgl-input
11.3	named	com.github.almasb	fxgl-input
