0.1.0		2021-02-23T09:26:41Z	
0.1.11		2023-11-29T17:34:17Z	
0.1.11	all	2023-11-29T17:34:22Z	
0.1.12		2023-11-29T18:08:20Z	
0.1.12	all	2023-11-29T18:08:30Z	
0.1.13		2023-11-30T08:38:36Z	
0.1.13	all	2023-11-30T08:38:38Z	
0.1.19		2023-12-04T15:23:14Z	
0.1.19	all	2023-12-04T15:23:19Z	
0.1.2		2021-02-25T10:48:30Z	
0.1.21		2023-12-11T17:26:18Z	
0.1.21	all	2023-12-11T17:26:23Z	
0.1.21	cli	2023-12-11T17:26:21Z	
0.1.23		2023-12-18T13:35:45Z	
0.1.23	all	2023-12-18T13:35:51Z	
0.1.23	cli	2023-12-18T13:35:48Z	
0.1.24		2023-12-21T11:59:02Z	
0.1.24	all	2023-12-21T11:59:07Z	
0.1.24	cli	2023-12-21T11:59:04Z	
0.1.29		2024-10-03T13:11:42Z	
0.1.29	all	2024-10-03T13:11:44Z	
0.1.29	cli	2024-10-03T13:11:45Z	
0.1.3		2021-03-18T11:20:39Z	
0.1.34		2025-03-12T08:13:36Z	
0.1.34	all	2025-03-12T08:13:38Z	
0.1.34	cli	2025-03-12T08:13:39Z	
0.1.35		2025-05-14T15:15:26Z	
0.1.35	all	2025-05-14T15:15:40Z	
0.1.35	cli	2025-05-14T15:15:43Z	
0.1.36		2025-05-15T09:30:12Z	
0.1.36	all	2025-05-15T09:30:18Z	
0.1.36	cli	2025-05-15T09:30:14Z	
0.1.38		2025-05-15T14:21:07Z	
0.1.38	all	2025-05-15T14:21:11Z	
0.1.38	cli	2025-05-15T14:21:12Z	
0.1.42		2025-07-25T13:44:18Z	
0.1.42	all	2025-07-25T13:44:18Z	
0.1.42	cli	2025-07-25T13:44:18Z	
0.1.43		2025-09-02T12:39:20Z	
0.1.43	all	2025-09-02T12:39:21Z	
0.1.43	cli	2025-09-02T12:39:20Z	
0.1.5		2021-06-16T13:31:59Z	
0.1.6		2021-08-11T07:52:48Z	
0.1.6	all	2021-08-11T07:52:49Z	
0.1.7		2021-08-17T08:37:27Z	
0.1.7	all	2021-08-17T08:37:33Z	
0.1.8		2021-11-15T18:28:51Z	
0.1.8	all	2021-11-15T18:29:07Z	
