4.31	automatic	org.apache.xbean	xbean-asm9-shaded
4.30	automatic	org.apache.xbean	xbean-asm9-shaded
4.29	automatic	org.apache.xbean	xbean-asm9-shaded
4.28	automatic	org.apache.xbean	xbean-asm9-shaded
4.27	automatic	org.apache.xbean	xbean-asm9-shaded
4.26	automatic	org.apache.xbean	xbean-asm9-shaded
4.25	automatic	org.apache.xbean	xbean-asm9-shaded
4.24	automatic	org.apache.xbean	xbean-asm9-shaded
4.23	automatic	org.apache.xbean	xbean-asm9-shaded
4.22	automatic	org.apache.xbean	xbean-asm9-shaded
4.21	automatic	org.apache.xbean	xbean-asm9-shaded
4.20	automatic	org.apache.xbean	xbean-asm9-shaded
4.19	automatic	org.apache.xbean	xbean-asm9-shaded
4.18	automatic	org.apache.xbean	xbean-asm9-shaded
