1.0.64	org.jruby.jcodings	jcodings	1.0.64
1.0.63	org.jruby.jcodings	jcodings	1.0.63
1.0.62	org.jruby.jcodings	jcodings	1.0.62
1.0.61	org.jruby.jcodings	jcodings	1.0.61
1.0.60	org.jruby.jcodings	jcodings	1.0.60
1.0.59	org.jruby.jcodings	jcodings	1.0.59
1.0.58	org.jruby.jcodings	jcodings	1.0.58
1.0.57	org.jruby.jcodings	jcodings	1.0.57
1.0.56	org.jruby.jcodings	jcodings	1.0.56
1.0.55	org.jruby.jcodings	jcodings	1.0.55
1.0.54	org.jruby.jcodings	jcodings	1.0.54
1.0.53	org.jruby.jcodings	jcodings	1.0.53
1.0.52	org.jruby.jcodings	jcodings	1.0.52
1.0.51	org.jruby.jcodings	jcodings	1.0.51
1.0.50	org.jruby.jcodings	jcodings	1.0.50
1.0.49	org.jruby.jcodings	jcodings	1.0.49
1.0.48	org.jruby.jcodings	jcodings	1.0.48
1.0.47	org.jruby.jcodings	jcodings	1.0.47
1.0.46	org.jruby.jcodings	jcodings	1.0.46
1.0.45	org.jruby.jcodings	jcodings	1.0.45
1.0.44	org.jruby.jcodings	jcodings	1.0.44
1.0.43	org.jruby.jcodings	jcodings	1.0.43
1.0.42	org.jruby.jcodings	jcodings	1.0.42
1.0.41	org.jruby.jcodings	jcodings	1.0.41
1.0.40	org.jruby.jcodings	jcodings	1.0.40
1.0.34	org.jruby.jcodings	jcodings	1.0.34
