1.0.0	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2021-07-16T11:29:04Z	
1.0.1	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2021-07-27T14:58:01Z	
1.1.0	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2021-08-30T09:10:25Z	
1.1.1	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2021-12-09T08:57:46Z	1.1.1
1.2.0	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2021-12-11T09:46:45Z	1.2.0
1.3.0	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2022-01-12T12:25:42Z	1.3.0
1.3.1	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2023-05-22T18:26:26Z	1.3.1
1.3.2	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2023-05-23T16:00:06Z	1.3.2
1.3.3	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2023-09-14T10:08:40Z	1.3.3
1.4.0	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2023-11-23T17:50:08Z	1.4.0
1.5.0	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2024-04-19T10:30:19Z	1.5.0
1.6.0	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2025-04-23T11:30:54Z	1.6.0
1.7.0	named	net.tascalate.instrument	net.tascalate.instrument.examples.moduleB	2025-12-23T10:33:43Z	1.7.0
