8.1	named	com.github.cowwoc.pouch	core
8.0	named	com.github.cowwoc.pouch	core
7.0	named	com.github.cowwoc.pouch	core
6.3	named	com.github.cowwoc.pouch	core
6.2	named	com.github.cowwoc.pouch	core
6.1	named	com.github.cowwoc.pouch	core
6.0	named	com.github.cowwoc.pouch	core
5.3	named	com.github.cowwoc.pouch	core
5.2	named	com.github.cowwoc.pouch	core
5.1	named	com.github.cowwoc.pouch	core
5.0	named	com.github.cowwoc.pouch	core
4.5	named	com.github.cowwoc.pouch	core
4.4	named	com.github.cowwoc.pouch	core
4.3	named	com.github.cowwoc.pouch	core
4.2	named	com.github.cowwoc.pouch	core
4.0	named	com.github.cowwoc.pouch	core
3.0	named	com.github.cowwoc.pouch	core
2.1	named	com.github.cowwoc.pouch	core
2.0	named	com.github.cowwoc	pouch.core
