1.4	io.github.osobolev	small-json	1.4
1.3	io.github.osobolev	small-json	1.3
1.2	io.github.osobolev	small-json	1.2
1.1	io.github.osobolev	small-json	1.1
1.0	io.github.osobolev	small-json	1.0
