1.0	io.avaje	avaje-sigma	1.0
0.4	io.avaje	avaje-sigma	0.4
0.3	io.avaje	avaje-sigma	0.3
0.2	io.avaje	avaje-sigma	0.2
0.1	io.avaje	avaje-sigma	0.1
