1.34	named	org.opengis.cite	ets-wms13
1.19	named	org.opengis.cite	ets-csw20
1.18	named	org.opengis.cite	ets-wcs11
1.15	named	org.opengis.cite	ets-sos20
1.11	named	org.opengis.cite	ets-wmts10
