1.34	named	org.opengis.cite	ets-wms13	2025-03-04T17:46:31Z	3.1.0
1.18	named	org.opengis.cite	ets-wcs11	2025-03-05T11:38:36Z	3.1.0
1.11	named	org.opengis.cite	ets-wmts10	2025-03-05T16:27:37Z	3.1.0
1.19	named	org.opengis.cite	ets-csw20	2025-03-07T13:40:38Z	3.1.0
1.15	named	org.opengis.cite	ets-sos20	2025-03-07T13:58:49Z	3.1.0
