0.10		2014-09-14T21:43:12Z	
0.11		2014-09-27T04:35:21Z	
0.12		2014-12-27T14:25:37Z	
0.13		2015-01-10T19:02:34Z	
0.14		2015-02-28T04:35:43Z	
0.15		2015-05-18T04:08:09Z	
0.16		2015-09-26T20:50:35Z	
0.17		2016-01-27T22:36:45Z	
0.18		2016-03-25T20:57:20Z	
0.19		2016-04-30T05:18:41Z	
0.20		2017-07-09T05:25:30Z	
0.21		2017-09-03T09:23:39Z	
0.22		2017-11-17T22:20:09Z	
0.23		2018-05-29T03:00:30Z	
0.30		2018-10-14T18:05:29Z	
0.31		2019-05-12T08:27:55Z	
0.32		2020-01-19T05:37:26Z	
0.4		2013-03-07T22:40:19Z	
0.5		2013-03-26T11:09:42Z	
0.50		2021-08-01T19:20:26Z	
0.51		2021-08-08T02:16:11Z	
0.52		2021-08-20T16:21:55Z	
0.53		2021-08-27T20:32:11Z	
0.54		2021-09-12T10:37:10Z	
0.6		2013-04-14T20:44:26Z	
0.7		2013-04-30T13:26:02Z	
0.7.2		2013-05-16T08:41:21Z	
0.8		2013-09-17T13:20:54Z	
0.8.1		2014-02-07T09:14:00Z	
0.81		2025-06-01T13:49:20Z	
0.9		2014-06-09T20:10:53Z	
