0.10		2014-09-14T22:01:19Z	
0.11		2014-09-27T04:49:17Z	
0.12		2014-12-27T14:42:10Z	
0.12	bck2brwsr	2014-12-27T14:42:35Z	
0.13		2015-01-10T19:20:31Z	
0.13	bck2brwsr	2015-01-10T19:21:17Z	
0.14		2015-02-28T04:46:43Z	
0.14	bck2brwsr	2015-02-28T04:47:08Z	
0.15		2015-05-18T04:18:53Z	
0.15	bck2brwsr	2015-05-18T04:19:19Z	
0.16		2015-09-26T20:56:25Z	
0.16	bck2brwsr	2015-09-26T20:56:37Z	
0.17		2016-01-27T22:41:49Z	
0.17	bck2brwsr	2016-01-27T22:41:56Z	
0.18		2016-03-25T21:10:19Z	
0.18	bck2brwsr	2016-03-25T21:10:37Z	
0.19		2016-04-30T05:27:58Z	
0.19	bck2brwsr	2016-04-30T05:29:24Z	
0.20		2017-07-09T05:29:45Z	
0.20	bck2brwsr	2017-07-09T05:29:49Z	
0.21		2017-09-03T09:28:34Z	
0.21	bck2brwsr	2017-09-03T09:28:39Z	
0.30		2018-10-14T18:11:11Z	
0.30	bck2brwsr	2018-10-14T18:11:18Z	
0.4		2013-03-07T22:51:44Z	
0.5		2013-03-26T11:24:13Z	
0.6		2013-04-14T21:00:09Z	
0.7		2013-04-30T13:39:16Z	
0.7.2		2013-05-16T08:53:03Z	
0.8		2013-09-17T13:35:04Z	
0.8.1		2014-02-07T09:33:44Z	
0.9		2014-06-09T20:29:07Z	
