javax.json	allowed
org.choco-solver	allowed
com.amihaiemil.web	rejected
com.artipie	rejected
com.atomgraph.etl.json	rejected
com.bitplan.wikifrontend	rejected
com.onespan.integration	rejected
com.phenixrts.edgeauth	rejected
com.scalar-labs	rejected
de.julielab	rejected
jakarta.json	rejected
net.pincette	rejected
org.apache.sling	rejected
org.finra.herd	rejected
org.glassfish	rejected
org.odftoolkit	rejected
org.openpreservation.jhove	rejected
