3.2	io.github.osobolev.sqlg3	sqlg3-preprocess	3.2
3.1	io.github.osobolev.sqlg3	sqlg3-preprocess	3.1
3.0	io.github.osobolev.sqlg3	sqlg3-preprocess	3.0
2.7	io.github.osobolev.sqlg3	sqlg3-preprocess	2.7
2.6	io.github.osobolev.sqlg3	sqlg3-preprocess	2.6
2.5	io.github.osobolev.sqlg3	sqlg3-preprocess	2.5
2.4	io.github.osobolev.sqlg3	sqlg3-preprocess	2.4
2.3	io.github.osobolev.sqlg3	sqlg3-preprocess	2.3
2.2	io.github.osobolev.sqlg3	sqlg3-preprocess	2.2
2.1	io.github.osobolev.sqlg3	sqlg3-preprocess	2.1
