0.17-BETA18	com.dua3.fx	fx-editor	0.17-BETA18
0.17-BETA17	com.dua3.fx	fx-editor	0.17-BETA17
0.17-BETA16	com.dua3.fx	fx-editor	0.17-BETA16
0.17-BETA15	com.dua3.fx	fx-editor	0.17-BETA15
0.17-BETA11	com.dua3.fx	fx-editor	0.17-BETA11
0.17-BETA10	com.dua3.fx	fx-editor	0.17-BETA10
0.17-BETA9	com.dua3.fx	fx-editor	0.17-BETA9
0.17-BETA8	com.dua3.fx	fx-editor	0.17-BETA8
0.17-BETA7	com.dua3.fx	fx-editor	0.17-BETA7
0.17-BETA6	com.dua3.fx	fx-editor	0.17-BETA6
0.17-BETA5	com.dua3.fx	fx-editor	0.17-BETA5
0.17-BETA4	com.dua3.fx	fx-editor	0.17-BETA4
0.17-BETA3	com.dua3.fx	fx-editor	0.17-BETA3
0.17-BETA1	com.dua3.fx	fx-editor	0.17-BETA1
0.15	com.dua3.fx	fx-editor	0.15
0.15-beta14	com.dua3.fx	fx-editor	0.15-beta14
0.15-beta13	com.dua3.fx	fx-editor	0.15-beta13
0.15-beta9	com.dua3.fx	fx-editor	0.15-beta9
0.15-beta8	com.dua3.fx	fx-editor	0.15-beta8
