0.10		2013-10-30T16:02:05Z	
0.11		2013-12-27T07:10:19Z	
0.6		2013-01-26T02:49:02Z	
0.7		2013-04-09T21:35:18Z	
0.8		2013-07-12T14:13:05Z	
0.9		2013-09-19T19:56:22Z	
