0.0.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dynsxyc/AliPayLib/0.0.1/AliPayLib-0.0.1.jar returned status 404
0.0.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/dynsxyc/AliPayLib/0.0.2/AliPayLib-0.0.2.jar returned status 404
0.0.2	debug-javadoc	2022-07-05T02:36:28Z	
0.0.2	debug-sources	2022-07-05T02:36:34Z	
0.0.2	release-javadoc	2022-07-05T02:36:35Z	
0.0.2	release-sources	2022-07-05T02:36:45Z	
