com.airbnb.viaduct	allowed
org.jetbrains.kotlin	allowed
ai.databand	blocked
ai.realitydefender	blocked
ai.tecton	blocked
app.cash.sqldelight	blocked
cc.unitmesh	blocked
club.minnced	blocked
cn.ctyun	blocked
cn.imkarl	blocked
co.hypertest	blocked
co.touchlab	blocked
com.airbnb.viaduct.javaapi	blocked
com.alibaba.ververica	blocked
com.aliyun	blocked
com.aliyun.odps	blocked
com.anatawa12.mod-patching	blocked
com.apimetry	blocked
com.apollographql.apollo3	blocked
com.atlan	blocked
com.autonomousapps	blocked
com.bendb.thrifty	blocked
com.bloock.sdk	blocked
com.cjbooms	blocked
com.commercetools.rmf	blocked
com.contentful	blocked
com.contentful.java	blocked
com.cyberark	blocked
com.displee	blocked
com.dropbox.mobile.hypershard	blocked
com.duosecurity	blocked
com.epam.reportportal	blocked
com.exactpro.th2	blocked
com.fastasyncworldedit	blocked
com.felipebz.zpa	blocked
com.gitee.melin.huaweicloud	blocked
com.github.bun133	blocked
com.github.flank	blocked
com.github.marks-yag	blocked
com.github.patrick-mc	blocked
com.github.pemistahl	blocked
com.github.rnett.compiler-plugin-utils	blocked
com.github.shynixn.blockball	blocked
com.github.shynixn.mccoroutine	blocked
com.github.shynixn.packet	blocked
com.github.twitch4j	blocked
com.google.devtools.ksp	blocked
com.google.genai	blocked
com.googlecode.blaisemath	blocked
com.gradleup	blocked
com.huaweicloud	blocked
com.ibm.cloud	blocked
com.ibm.watson	blocked
com.impossibl.pgjdbc-ng.tools	blocked
com.incognia	blocked
com.intuit.hooks	blocked
com.ivianuu.essentials	blocked
com.ivianuu.injekt	blocked
com.jakewharton.mosaic	blocked
com.jd.live	blocked
com.jeppeman.globallydynamic.server	blocked
com.juliozynger.floorplan	blocked
com.kernelflux.mobile	blocked
com.kotlinizer	blocked
com.kroegerama.openapi-kgen	blocked
com.linkedin.dextestparser	blocked
com.lovelycatv.ark	blocked
com.luoyuer	blocked
com.marcoeckstein	blocked
com.marklogic	blocked
com.microsoft.thrifty	blocked
com.newrelic.agent.android	blocked
com.opencangjie	blocked
com.performetriks	blocked
com.phodal.chapi	blocked
com.pinterest	blocked
com.plivo	blocked
com.posthog.java	blocked
com.protocol180	blocked
com.qualifiedcactus	blocked
com.r3.conclave	blocked
com.rickbusarow.ktlint	blocked
com.rudderstack.sdk.java.analytics	blocked
com.saveourtool.diktat	blocked
com.seanshubin.code.structure	blocked
com.segment.analytics.java	blocked
com.shr25.mirai	blocked
com.site24x7	blocked
com.sngular	blocked
com.spectralogic.ds3	blocked
com.sportradar.unifiedodds.sdk	blocked
com.spotify.ruler	blocked
com.squareup	blocked
com.squareup.okhttp3	blocked
com.squareup.wire	blocked
com.statsig	blocked
com.tambapps.marcel	blocked
com.teamscale	blocked
com.tencent.cloud	blocked
com.tencent.polaris	blocked
com.toasttab.canv	blocked
com.twitter.compose.rules	blocked
com.vonage	blocked
com.wavesenterprise	blocked
com.yikuni.mc	blocked
com.youramaryllis	blocked
com.yunify	blocked
de.florianmichael.rclasses	blocked
de.gematik.test	blocked
de.jensklingenberg.cabret	blocked
de.jvstvshd.hitmc	blocked
de.quantummaid.tutorials.basic-tutorial	blocked
de.raphaelbudde.jpa2puml	blocked
dev.bloedarend	blocked
dev.zabricraft	blocked
dev.zacsweers.ticktock	blocked
eu.rssw.sonar.openedge	blocked
gay.kanwi	blocked
guru.nidi	blocked
host.skyone.mc	blocked
hu.bme.mit.theta	blocked
io.chino	blocked
io.edurt.datacap	blocked
io.getstream	blocked
io.gitee.hustai	blocked
io.github.aaiezza	blocked
io.github.baharmc	blocked
io.github.bluegroundltd	blocked
io.github.bruce0203	blocked
io.github.cjstehno.ersatz	blocked
io.github.coho04	blocked
io.github.flaxoos	blocked
io.github.flowsphere-projects	blocked
io.github.g0dkar	blocked
