com.telamin.fluxtion	allowed
org.apache.commons	allowed
com.guicedee.services	blocked
com.jkoolcloud.tnt4j.stream	blocked
com.jkoolcloud.tnt4j.streams	blocked
com.jwebmp	blocked
com.jwebmp.jpms.commons	blocked
com.jwebmp.jre11	blocked
com.salesforce.functions	blocked
com.vmlens	blocked
dev.jbang	blocked
fr.lirmm.graphik	blocked
io.github.davidwhitlock.joy	blocked
io.github.mderevyankoaqa	blocked
io.github.noeltoy	blocked
io.github.pro4d	blocked
io.github.venkateshamurthy	blocked
org.bidib.com.github.markusbernhardt	blocked
org.bonitasoft.engine.data	blocked
org.opendaylight.aaa	blocked
org.zowe.client.java.sdk	blocked
ru.biosoft.diagrams	blocked
