1.1		2014-04-04T10:53:23Z	
1.2		2014-10-10T06:54:23Z	
1.3		2015-02-10T21:35:02Z	
1.4		2015-03-29T05:57:02Z	
1.5		2015-04-02T09:26:37Z	
1.6		2015-05-19T09:53:50Z	
1.7		2015-08-19T11:01:01Z	
1.8		2015-11-27T09:53:54Z	
1.9		2015-12-10T10:00:29Z	
2.1		2016-06-09T11:41:14Z	
2.10		2018-07-13T09:41:43Z	
2.11		2019-01-06T09:28:54Z	
2.12		2019-08-22T23:14:17Z	
2.13		2019-10-13T21:25:31Z	
2.16		2020-08-25T00:51:59Z	
2.18		2021-06-24T10:08:06Z	
2.2		2016-06-21T10:01:18Z	
2.3		2016-06-22T11:06:10Z	
2.4		2016-10-13T09:40:04Z	
2.5		2017-01-12T10:49:53Z	
2.6		2017-04-05T11:29:38Z	
2.7		2017-07-25T09:47:59Z	
2.8		2017-11-09T09:30:57Z	
2.9		2018-02-05T12:01:25Z	
