8.11	io.ebean	ebean-annotation	8.11
8.10	io.ebean	ebean-annotation	8.10
8.9	io.ebean	ebean-annotation	8.9
8.8	io.ebean	ebean-annotation	8.8
8.7	io.ebean	ebean-annotation	8.7
8.6	io.ebean	ebean-annotation	8.6
8.5	io.ebean	ebean-annotation	8.5
8.4	io.ebean	ebean-annotation	8.4
8.3	io.ebean	ebean-annotation	8.3
8.2	io.ebean	ebean-annotation	8.2
8.1	io.ebean	ebean-annotation	8.1
8.0	io.ebean	ebean-annotation	8.0
7.8	io.ebean	ebean-annotation	7.8
7.7	io.ebean	ebean-annotation	7.7
7.6	io.ebean	ebean-annotation	7.6
7.5	io.ebean	ebean-annotation	7.5
7.4	io.ebean	ebean-annotation	7.4
7.3	io.ebean	ebean-annotation	7.3
