27.2	io.github.astrapi69	silly-collection	27.2
27.1	io.github.astrapi69	silly-collection	27.1
27	io.github.astrapi69	silly-collection	27
21	io.github.astrapi69	silly-collection	21
20.4	io.github.astrapi69	silly-collection	20.4
20.3	io.github.astrapi69	silly-collection	20.3
20.2	io.github.astrapi69	silly-collection	20.2
