17-ea+9	named	org.openjfx	javafx-base	2021-05-04T07:01:01Z	
17-ea+11	named	org.openjfx	javafx-base	2021-05-20T15:49:56Z	
17-ea+12	named	org.openjfx	javafx-base	2021-06-21T16:56:00Z	
17-ea+13	named	org.openjfx	javafx-base	2021-06-22T15:02:26Z	
17-ea+14	named	org.openjfx	javafx-base	2021-06-30T21:01:17Z	
17-ea+15	named	org.openjfx	javafx-base	2021-07-13T14:56:56Z	
18-ea+1	named	org.openjfx	javafx-base	2021-07-22T13:40:31Z	
17-ea+17	named	org.openjfx	javafx-base	2021-08-18T19:48:39Z	
18-ea+2	named	org.openjfx	javafx-base	2021-08-25T13:31:00Z	
17-ea+18	named	org.openjfx	javafx-base	2021-09-07T09:45:28Z	
17	named	org.openjfx	javafx-base	2021-09-07T12:01:07Z	
17.0.0.1	named	org.openjfx	javafx-base	2021-09-16T07:47:46Z	
18-ea+3	named	org.openjfx	javafx-base	2021-09-24T09:10:30Z	18-ea
17.0.1	named	org.openjfx	javafx-base	2021-10-16T19:08:54Z	
18-ea+5	named	org.openjfx	javafx-base	2021-10-29T08:55:04Z	18-ea
18-ea+6	named	org.openjfx	javafx-base	2021-11-05T15:32:31Z	18-ea
17.0.2-ea+1	named	org.openjfx	javafx-base	2021-11-06T12:17:53Z	
18-ea+7	named	org.openjfx	javafx-base	2021-11-16T13:01:54Z	18-ea
18-ea+8	named	org.openjfx	javafx-base	2021-12-07T17:13:07Z	18-ea
17.0.2-ea+2	named	org.openjfx	javafx-base	2021-12-09T07:49:10Z	
18-ea+9	named	org.openjfx	javafx-base	2022-01-04T13:50:32Z	18-ea
17.0.2	named	org.openjfx	javafx-base	2022-01-19T17:43:13Z	
18-ea+10	named	org.openjfx	javafx-base	2022-01-20T14:51:33Z	18-ea
19-ea+2	named	org.openjfx	javafx-base	2022-02-10T15:14:20Z	19-ea
18-ea+11	named	org.openjfx	javafx-base	2022-02-11T12:42:47Z	18-ea
19-ea+3	named	org.openjfx	javafx-base	2022-02-23T18:18:59Z	19-ea
18-ea+12	named	org.openjfx	javafx-base	2022-03-08T11:40:46Z	18-ea
18	named	org.openjfx	javafx-base	2022-03-08T15:57:36Z	18
19-ea+4	named	org.openjfx	javafx-base	2022-03-29T17:49:34Z	19-ea
19-ea+5	named	org.openjfx	javafx-base	2022-04-12T10:17:31Z	19-ea
19-ea+6	named	org.openjfx	javafx-base	2022-05-02T20:54:33Z	19-ea
19-ea+7	named	org.openjfx	javafx-base	2022-05-19T10:55:59Z	19-ea
19-ea+8	named	org.openjfx	javafx-base	2022-06-10T07:57:41Z	19-ea
19-ea+9	named	org.openjfx	javafx-base	2022-07-14T12:51:53Z	19-ea
18.0.2	named	org.openjfx	javafx-base	2022-07-19T19:19:57Z	18.0.2
20-ea+1	named	org.openjfx	javafx-base	2022-07-28T18:24:37Z	20-ea
19-ea+10	named	org.openjfx	javafx-base	2022-07-29T07:42:00Z	19-ea
20-ea+2	named	org.openjfx	javafx-base	2022-08-23T08:20:45Z	20-ea
19-ea+11	named	org.openjfx	javafx-base	2022-09-02T08:31:32Z	19-ea
19	named	org.openjfx	javafx-base	2022-09-12T11:18:10Z	19
20-ea+3	named	org.openjfx	javafx-base	2022-09-20T14:30:49Z	20-ea
20-ea+4	named	org.openjfx	javafx-base	2022-10-07T12:48:16Z	20-ea
20-ea+6	named	org.openjfx	javafx-base	2022-11-06T17:17:59Z	20-ea
20-ea+7	named	org.openjfx	javafx-base	2022-11-11T16:07:14Z	20-ea
20-ea+9	named	org.openjfx	javafx-base	2022-11-25T12:50:23Z	20-ea
20-ea+11	named	org.openjfx	javafx-base	2022-12-12T20:49:31Z	20-ea
19.0.2	named	org.openjfx	javafx-base	2023-01-18T09:55:44Z	19.0.2
19.0.2.1	named	org.openjfx	javafx-base	2023-01-19T18:10:36Z	19.0.2.1
17.0.6	named	org.openjfx	javafx-base	2023-02-09T12:15:46Z	
21-ea+5	named	org.openjfx	javafx-base	2023-02-19T08:46:24Z	21-ea
20-ea+19	named	org.openjfx	javafx-base	2023-03-03T14:28:42Z	20-ea
17.0.7-ea+1	named	org.openjfx	javafx-base	2023-03-15T15:12:01Z	
20	named	org.openjfx	javafx-base	2023-03-17T15:14:31Z	20
17.0.7	named	org.openjfx	javafx-base	2023-04-19T08:19:59Z	
20.0.1	named	org.openjfx	javafx-base	2023-04-19T15:35:13Z	20.0.1
21-ea+17	named	org.openjfx	javafx-base	2023-05-13T12:30:02Z	21-ea
21-ea+21	named	org.openjfx	javafx-base	2023-06-11T16:57:18Z	21-ea
21-ea+23	named	org.openjfx	javafx-base	2023-06-26T08:20:17Z	21-ea
21-ea+24	named	org.openjfx	javafx-base	2023-07-04T16:38:32Z	21-ea
17.0.8-ea+1	named	org.openjfx	javafx-base	2023-07-18T10:05:25Z	
17.0.8	named	org.openjfx	javafx-base	2023-07-18T19:26:57Z	
20.0.2	named	org.openjfx	javafx-base	2023-07-18T21:43:38Z	20.0.2
17.0.9-ea+2	named	org.openjfx	javafx-base	2023-09-05T08:53:22Z	
21-ea+31	named	org.openjfx	javafx-base	2023-09-06T11:50:18Z	21-ea
21	named	org.openjfx	javafx-base	2023-09-18T10:12:01Z	21
22-ea+9	named	org.openjfx	javafx-base	2023-09-21T18:33:38Z	22-ea
21.0.1	named	org.openjfx	javafx-base	2023-10-17T17:55:48Z	21.0.1
22-ea+16	named	org.openjfx	javafx-base	2023-11-03T17:24:24Z	22-ea
