1.0.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/fabric8/kubeflix/turbine-server/1.0.10/turbine-server-1.0.10.jar returned status 404
1.0.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/fabric8/kubeflix/turbine-server/1.0.11/turbine-server-1.0.11.jar returned status 404
1.0.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/fabric8/kubeflix/turbine-server/1.0.12/turbine-server-1.0.12.jar returned status 404
1.0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/fabric8/kubeflix/turbine-server/1.0.13/turbine-server-1.0.13.jar returned status 404
1.0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/fabric8/kubeflix/turbine-server/1.0.14/turbine-server-1.0.14.jar returned status 404
1.0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/fabric8/kubeflix/turbine-server/1.0.15/turbine-server-1.0.15.jar returned status 404
1.0.16		2016-04-28T22:16:32Z	
1.0.17		2016-05-11T09:24:19Z	
1.0.18		2016-08-26T16:21:34Z	
1.0.20		2016-09-05T09:53:13Z	
1.0.22		2016-10-10T12:18:20Z	
1.0.23		2016-10-19T20:13:05Z	
1.0.26		2016-10-25T09:03:28Z	
1.0.27		2017-02-03T12:14:44Z	
1.0.28		2017-02-04T13:44:19Z	
1.0.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/fabric8/kubeflix/turbine-server/1.0.9/turbine-server-1.0.9.jar returned status 404
