8.523.24	named	com.yahoo.vespa	vespaclient-java	2025-05-21T12:57:55Z	12.0.21
8.524.25	named	com.yahoo.vespa	vespaclient-java	2025-05-22T14:58:19Z	12.0.21
8.525.48	named	com.yahoo.vespa	vespaclient-java	2025-05-26T14:33:58Z	12.0.21
8.526.15	named	com.yahoo.vespa	vespaclient-java	2025-05-28T15:17:28Z	12.0.21
