1.11.400	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.11.300	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.11.200	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.11.100	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.11.0	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.10.400	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.10.300	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.10.200	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.10.100	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.10.0	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.9.500	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.9.400	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.9.300	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.9.200	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.9.100	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.9.0	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.7.700	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.7.600	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.7.500	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.7.400	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.7.300	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.7.200	automatic	org.eclipse.platform	org.eclipse.core.filesystem
1.7.100	automatic	org.eclipse.platform	org.eclipse.core.filesystem
