3.6-beta1		2022-06-06T19:50:51Z	
3.6-beta2		2022-06-06T21:50:29Z	
3.6-rc1		2022-07-05T09:43:45Z	
3.6.0		2022-07-22T11:25:44Z	
3.6.1		2022-08-22T19:56:55Z	
3.6.2		2022-10-03T19:26:58Z	
3.7-beta1		2022-12-12T08:26:39Z	
3.7-beta2		2022-12-12T08:52:54Z	
3.7.0		2023-02-27T10:08:19Z	
3.7.2		2023-04-05T17:19:50Z	
3.8-beta1		2024-02-21T19:38:46Z	
3.8-beta5		2024-04-22T10:48:20Z	
3.8.0		2024-04-29T07:12:09Z	
3.8.1		2024-05-21T08:09:57Z	
3.8.2		2024-07-08T17:54:23Z	
3.8.3		2024-10-24T06:20:18Z	
3.8.4		2024-10-24T07:03:26Z	
3.8.5		2024-10-29T20:35:51Z	
3.8.6		2024-11-20T07:13:31Z	
3.8.7		2024-11-21T21:20:40Z	
