11.1	named	com.github.cowwoc.requirements	requirements-guava
11.0	named	com.github.cowwoc.requirements	guava
10.12	named	com.github.cowwoc.requirements	guava
10.11	named	com.github.cowwoc.requirements	guava
10.10	named	com.github.cowwoc.requirements	guava
10.9	named	com.github.cowwoc.requirements	guava
10.8	named	com.github.cowwoc.requirements	guava
10.7	named	com.github.cowwoc.requirements	guava
10.6	named	com.github.cowwoc.requirements	guava
10.5	named	com.github.cowwoc.requirements	guava
10.4	named	com.github.cowwoc.requirements	guava
10.3	named	com.github.cowwoc.requirements	guava
10.2	named	com.github.cowwoc.requirements	guava
10.1	named	com.github.cowwoc.requirements	guava
10.0	named	com.github.cowwoc.requirements	guava
