0.2.2	automatic	org.microbean	microbean-development-annotations	2018-11-07T01:10:59Z	
0.2.3	automatic	org.microbean	microbean-development-annotations	2018-12-14T23:02:06Z	
0.2.4	automatic	org.microbean	microbean-development-annotations	2019-09-11T03:34:58Z	
0.2.5	automatic	org.microbean	microbean-development-annotations	2020-08-04T00:26:35Z	
0.2.6	automatic	org.microbean	microbean-development-annotations	2021-03-24T00:03:16Z	
0.2.8	automatic	org.microbean	microbean-development-annotations	2021-04-02T04:26:55Z	
0.2.9	automatic	org.microbean	microbean-development-annotations	2021-04-03T17:04:10Z	
0.2.10	automatic	org.microbean	microbean-development-annotations	2021-05-12T22:44:20Z	
0.2.11	automatic	org.microbean	microbean-development-annotations	2021-06-15T22:49:26Z	
0.2.12	named	org.microbean	microbean-development-annotations	2022-03-15T20:52:34Z	0.2.12
