2.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.10/Fleks-macosarm64-2.10.jar returned status 404
2.10	metadata	2024-11-05T09:06:02Z	
2.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.11/Fleks-macosarm64-2.11.jar returned status 404
2.11	metadata	2025-01-04T18:18:23Z	
2.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.12/Fleks-macosarm64-2.12.jar returned status 404
2.12	metadata	2025-08-23T23:10:15Z	
2.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.13/Fleks-macosarm64-2.13.jar returned status 404
2.13	metadata	2026-03-24T07:52:07Z	
2.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.14/Fleks-macosarm64-2.14.jar returned status 404
2.14	metadata	2026-05-14T05:11:02Z	
2.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.4/Fleks-macosarm64-2.4.jar returned status 404
2.4	metadata	2023-07-22T15:53:21Z	
2.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.5/Fleks-macosarm64-2.5.jar returned status 404
2.5	metadata	2023-10-20T04:18:37Z	
2.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.6/Fleks-macosarm64-2.6.jar returned status 404
2.6	metadata	2023-12-17T17:26:51Z	
2.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.7/Fleks-macosarm64-2.7.jar returned status 404
2.7	metadata	2024-05-06T17:23:27Z	
2.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.8/Fleks-macosarm64-2.8.jar returned status 404
2.8	metadata	2024-06-27T05:03:43Z	
2.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/quillraven/fleks/Fleks-macosarm64/2.9/Fleks-macosarm64-2.9.jar returned status 404
2.9	metadata	2024-09-01T18:40:11Z	
