1.4.700	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.4.600	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.4.500	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.4.400	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.4.300	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.4.200	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.4.100	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.4.0	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.3.100	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.3.0	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.2.500	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.2.400	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.2.300	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.2.200	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.2.100	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
1.2.50	automatic	org.eclipse.jdt	org.eclipse.jdt.apt.pluggable.core
