0.9.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/gemingsong/openlibrary/0.9.8/openlibrary-0.9.8.jar returned status 404
1.01.001			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/gemingsong/openlibrary/1.01.001/openlibrary-1.01.001.jar returned status 404
1.01.002			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/gemingsong/openlibrary/1.01.002/openlibrary-1.01.002.jar returned status 404
1.01.004			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/gemingsong/openlibrary/1.01.004/openlibrary-1.01.004.jar returned status 404
1.01.005			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/gemingsong/openlibrary/1.01.005/openlibrary-1.01.005.jar returned status 404
1.01.006			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/gemingsong/openlibrary/1.01.006/openlibrary-1.01.006.jar returned status 404
1.01.007			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/gemingsong/openlibrary/1.01.007/openlibrary-1.01.007.jar returned status 404
1.01.008			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/gemingsong/openlibrary/1.01.008/openlibrary-1.01.008.jar returned status 404
