com.fasterxml.jackson.module	allowed
co.luminositylabs.payara.arquillian	rejected
com.ascentstream.pulsar	rejected
com.azure.cosmos.spark	rejected
com.baidu.hugegraph	rejected
com.clickzetta	rejected
com.commercetools.rmf	rejected
com.datadoghq	rejected
com.datastax.oss	rejected
com.facebook.presto.spark	rejected
com.github.containersolutions	rejected
com.github.cormoran-io.pepper	rejected
com.github.flank	rejected
com.google.cloud.bigtable	rejected
com.guicedee.services	rejected
com.hazelcast.jet	rejected
com.hpe.adm.octane.ciplugins	rejected
com.ibm.fhir	rejected
com.icegreen	rejected
com.instaclustr	rejected
com.intel.analytics.bigdl	rejected
com.julianpeeters	rejected
com.katalon	rejected
com.kenstott.components	rejected
com.lucidworks.spark	rejected
com.oceanbase	rejected
com.rovio.ingest	rejected
com.sap.cloud.sdk.datamodel	rejected
com.sap.scimono	rejected
com.scalar-labs	rejected
com.seeq	rejected
com.solacecoe.connectors	rejected
com.sonatype.clm	rejected
com.sonatype.nexus	rejected
com.teamscale	rejected
com.telenav.kivakit	rejected
com.wizzdi	rejected
com.xenoamess.necrodialysis.pulsar-flink	rejected
com.yahoo.athenz	rejected
com.yahoo.vespa	rejected
de.fraunhofer.iosb.ilt.faaast.service	rejected
fish.payara.arquillian	rejected
io.apiman	rejected
io.cdap.cdap	rejected
io.github.dodogeny	rejected
io.github.jaihind213	rejected
io.github.rwth-acis.org	rejected
io.github.rwth-acis.org.las2peer	rejected
io.github.sohaibali-12	rejected
io.github.solven-eu.cleanthat	rejected
io.github.solven-eu.pepper	rejected
io.github.woodser	rejected
io.kestra.plugin	rejected
io.ryft	rejected
io.streamnative	rejected
io.streamnative.connectors	rejected
io.streamnative.oss	rejected
io.trino	rejected
io.zipkin.dependencies	rejected
net.sansa-stack	rejected
org.apache.avro	rejected
org.apache.beam	rejected
org.apache.dolphinscheduler	rejected
org.apache.flink	rejected
org.apache.hadoop	rejected
org.apache.hbase	rejected
org.apache.hive	rejected
org.apache.hugegraph	rejected
org.apache.inlong	rejected
org.apache.orc	rejected
org.apache.phoenix	rejected
org.apache.pinot	rejected
org.apache.pulsar	rejected
org.apache.seatunnel	rejected
org.apache.spark	rejected
org.computate	rejected
org.duracloud.mill	rejected
org.genomicsdb	rejected
org.glassfish.main.admingui	rejected
org.jboss.pnc.bacon	rejected
org.jetbrains.dokka	rejected
org.jolokia	rejected
org.kie.kogito	rejected
org.linuxforhealth.fhir	rejected
org.liquibase	rejected
org.omnifaces.arquillian	rejected
org.opencds.cqf	rejected
org.opencds.cqf.cql	rejected
org.opencds.cqf.cql.ls	rejected
org.recordrobotics.cleanthat	rejected
org.sonatype.gradle.plugins	rejected
org.typesense	rejected
org.wso2.am.choreo.connect	rejected
org.wso2.choreo.connect	rejected
se.bjurr.violations	rejected
uk.gov.gchq.gaffer	rejected
