3.11-BETA-1	automatic	com.hazelcast	hazelcast	2018-08-28T20:56:13Z	
3.11	automatic	com.hazelcast	hazelcast	2018-10-23T13:23:31Z	
3.11.1	automatic	com.hazelcast	hazelcast	2018-12-18T12:30:46Z	
3.11.2	automatic	com.hazelcast	hazelcast	2019-02-16T08:35:22Z	
3.12-BETA-1	automatic	com.hazelcast	hazelcast	2019-02-23T10:40:06Z	
3.12-BETA-2	automatic	com.hazelcast	hazelcast	2019-03-12T16:06:14Z	
3.12	automatic	com.hazelcast	hazelcast	2019-04-09T05:17:20Z	
3.11.3	automatic	com.hazelcast	hazelcast	2019-04-13T08:55:21Z	
3.11.4	automatic	com.hazelcast	hazelcast	2019-05-09T09:41:52Z	
3.12.1	automatic	com.hazelcast	hazelcast	2019-06-11T19:26:44Z	
3.12.2	automatic	com.hazelcast	hazelcast	2019-08-02T07:07:02Z	
3.12.3	automatic	com.hazelcast	hazelcast	2019-10-03T17:55:13Z	
3.12.4	automatic	com.hazelcast	hazelcast	2019-10-30T15:41:24Z	
4.0-BETA-1	automatic	com.hazelcast	hazelcast	2019-11-05T10:53:29Z	
3.11.5	automatic	com.hazelcast	hazelcast	2019-11-05T15:58:50Z	
3.11.6	automatic	com.hazelcast	hazelcast	2019-12-06T08:39:29Z	
3.12.5	automatic	com.hazelcast	hazelcast	2019-12-10T12:25:21Z	
4.0-BETA-2	automatic	com.hazelcast	hazelcast	2019-12-17T10:52:01Z	
3.12.6	automatic	com.hazelcast	hazelcast	2020-01-30T20:38:40Z	
4.0	automatic	com.hazelcast	hazelcast	2020-02-04T13:21:49Z	
3.11.7	automatic	com.hazelcast	hazelcast	2020-02-20T16:26:10Z	
4.0.1	automatic	com.hazelcast	hazelcast	2020-04-09T13:44:10Z	
3.12.7	automatic	com.hazelcast	hazelcast	2020-04-30T09:31:53Z	
3.12.8	automatic	com.hazelcast	hazelcast	2020-06-25T07:23:58Z	
4.0.2	automatic	com.hazelcast	hazelcast	2020-07-02T12:46:07Z	
3.12.9	automatic	com.hazelcast	hazelcast	2020-08-19T08:05:40Z	
4.1-BETA-1	automatic	com.hazelcast	hazelcast	2020-09-09T08:07:12Z	
4.0.3	automatic	com.hazelcast	hazelcast	2020-09-21T11:13:14Z	
3.12.10	automatic	com.hazelcast	hazelcast	2020-10-19T10:18:13Z	
4.1	automatic	com.hazelcast	hazelcast	2020-11-04T07:31:59Z	
3.12.11	automatic	com.hazelcast	hazelcast	2020-12-11T09:30:39Z	
4.1.1	automatic	com.hazelcast	hazelcast	2020-12-22T10:39:09Z	
3.12.12	automatic	com.hazelcast	hazelcast	2021-02-09T09:35:28Z	
4.2-BETA-1	automatic	com.hazelcast	hazelcast	2021-02-17T15:41:33Z	
4.1.2	automatic	com.hazelcast	hazelcast	2021-03-12T11:20:07Z	
4.2	automatic	com.hazelcast	hazelcast	2021-03-24T09:13:30Z	
