io.github.team-sneakymouse	allowed
org.jetbrains.kotlin	allowed
com.cjcrafter	blocked
com.facebook	blocked
com.github.shynixn.mccoroutine	blocked
com.kroegerama.openapi-kgen	blocked
com.seanshubin.code.structure	blocked
com.slothiesmooth	blocked
com.slothiesmooth.links-detektor	blocked
com.squareup.wire	blocked
dev.nelmin.spigot	blocked
hu.bme.mit.theta	blocked
io.github.wadoon.key	blocked
io.pixeloutlaw.mythicdrops	blocked
io.pyroscope	blocked
me.xcue	blocked
net.corda.kotlin	blocked
org.btmonier	blocked
org.partiql	blocked
tech.carcadex	blocked
