0.54	named	com.facebook	ktfmt
0.53	named	com.facebook	ktfmt
0.52	named	com.facebook	ktfmt
0.51	named	com.facebook	ktfmt
0.50	named	com.facebook	ktfmt
0.49	named	com.facebook	ktfmt
0.48	named	com.facebook	ktfmt
0.47	named	com.facebook	ktfmt
0.46	named	com.facebook	ktfmt
0.45	named	com.facebook	ktfmt
0.44	named	com.facebook	ktfmt
0.43	named	com.facebook	ktfmt
0.42	named	com.facebook	ktfmt
0.41	named	com.facebook	ktfmt
0.40	named	com.facebook	ktfmt
0.39	named	com.facebook	ktfmt
0.38	named	com.facebook	ktfmt
0.37	named	com.facebook	ktfmt
0.36	named	com.facebook	ktfmt
