1.1		2019-07-02T10:25:33Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.1/tile-docker-maven-1.1.jar returned status 404
1.2		2019-07-03T22:49:35Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.2/tile-docker-maven-1.2.jar returned status 404
1.3		2019-10-14T06:55:05Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.3/tile-docker-maven-1.3.jar returned status 404
1.4		2019-11-27T09:27:34Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.4/tile-docker-maven-1.4.jar returned status 404
1.5		2019-11-30T05:12:19Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.5/tile-docker-maven-1.5.jar returned status 404
1.6		2020-01-31T09:22:40Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.6/tile-docker-maven-1.6.jar returned status 404
1.7		2020-05-07T03:27:22Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.7/tile-docker-maven-1.7.jar returned status 404
1.8		2020-07-20T09:23:27Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.8/tile-docker-maven-1.8.jar returned status 404
1.9		2020-10-31T05:20:35Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/osnz/tiles/tile-docker-maven/1.9/tile-docker-maven-1.9.jar returned status 404
