1.0.37			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.0.37/typescript-generator-1.0.37.jar returned status 404
1.1.71			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.1.71/typescript-generator-1.1.71.jar returned status 404
1.1.85			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.1.85/typescript-generator-1.1.85.jar returned status 404
1.10.212			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.10.212/typescript-generator-1.10.212.jar returned status 404
1.10.220			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.10.220/typescript-generator-1.10.220.jar returned status 404
1.11.232			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.11.232/typescript-generator-1.11.232.jar returned status 404
1.11.233			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.11.233/typescript-generator-1.11.233.jar returned status 404
1.12.236			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.12.236/typescript-generator-1.12.236.jar returned status 404
1.13.241			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.13.241/typescript-generator-1.13.241.jar returned status 404
1.14.251			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.14.251/typescript-generator-1.14.251.jar returned status 404
1.15.265			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.15.265/typescript-generator-1.15.265.jar returned status 404
1.16.274			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.16.274/typescript-generator-1.16.274.jar returned status 404
1.17.282			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.17.282/typescript-generator-1.17.282.jar returned status 404
1.17.284			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.17.284/typescript-generator-1.17.284.jar returned status 404
1.18.288			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.18.288/typescript-generator-1.18.288.jar returned status 404
1.19.294			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.19.294/typescript-generator-1.19.294.jar returned status 404
1.2.108			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.2.108/typescript-generator-1.2.108.jar returned status 404
1.2.109			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.2.109/typescript-generator-1.2.109.jar returned status 404
1.20.300			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.20.300/typescript-generator-1.20.300.jar returned status 404
1.21.303			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.21.303/typescript-generator-1.21.303.jar returned status 404
1.21.304			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.21.304/typescript-generator-1.21.304.jar returned status 404
1.22.307			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.22.307/typescript-generator-1.22.307.jar returned status 404
1.23.310			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.23.310/typescript-generator-1.23.310.jar returned status 404
1.23.311			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.23.311/typescript-generator-1.23.311.jar returned status 404
1.24.314			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.24.314/typescript-generator-1.24.314.jar returned status 404
1.24.315			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.24.315/typescript-generator-1.24.315.jar returned status 404
1.24.317			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.24.317/typescript-generator-1.24.317.jar returned status 404
1.24.318			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.24.318/typescript-generator-1.24.318.jar returned status 404
1.25.322			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.25.322/typescript-generator-1.25.322.jar returned status 404
1.26.333			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.26.333/typescript-generator-1.26.333.jar returned status 404
1.27.339			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.27.339/typescript-generator-1.27.339.jar returned status 404
1.28.343			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.28.343/typescript-generator-1.28.343.jar returned status 404
1.29.355			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.29.355/typescript-generator-1.29.355.jar returned status 404
1.29.366			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.29.366/typescript-generator-1.29.366.jar returned status 404
1.3.134			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.3.134/typescript-generator-1.3.134.jar returned status 404
1.30.381			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.30.381/typescript-generator-1.30.381.jar returned status 404
1.30.383			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.30.383/typescript-generator-1.30.383.jar returned status 404
1.30.385			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.30.385/typescript-generator-1.30.385.jar returned status 404
1.4.152			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.4.152/typescript-generator-1.4.152.jar returned status 404
1.5.160			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.5.160/typescript-generator-1.5.160.jar returned status 404
1.6.171			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.6.171/typescript-generator-1.6.171.jar returned status 404
1.6.173			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/cz/habarta/typescript-generator/typescript-generator/1.6.173/typescript-generator-1.6.173.jar returned status 404
