24.7.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2024-07-13T11:42:54Z	24.7.0
24.8.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2024-08-13T13:06:11Z	24.8.0
24.9.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2024-09-13T12:41:37Z	24.9.0
24.10.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2024-10-13T13:29:08Z	24.10.0
24.11.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2024-11-13T12:55:25Z	24.11.0
24.12.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2024-12-13T13:49:44Z	24.12.0
25.1.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2025-01-13T14:01:03Z	25.1.0
25.2.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2025-02-13T13:48:17Z	25.2.0
25.3.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2025-03-13T18:20:07Z	25.3.0
25.4.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2025-04-13T12:51:43Z	25.4.0
25.5.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2025-05-13T15:07:34Z	25.5.0
25.6.0	named	cloud.piranha.extension	piranha-extension-omnifaces-microprofile-jwt-auth	2025-06-13T12:38:46Z	25.6.0
