0.2.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/persist-keyvalue-inmemory-js/0.2.0/persist-keyvalue-inmemory-js-0.2.0.jar returned status 404
0.2.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/persist-keyvalue-inmemory-js/0.2.10/persist-keyvalue-inmemory-js-0.2.10.jar returned status 404
