3.3.10		2026-07-19T01:29:23Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/kiota-connection-coroutines-watchossimulatorarm64/3.3.10/kiota-connection-coroutines-watchossimulatorarm64-3.3.10.jar returned status 404
3.3.10	metadata	2026-07-19T01:29:14Z	
3.3.11		2026-07-19T01:57:56Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/kiota-connection-coroutines-watchossimulatorarm64/3.3.11/kiota-connection-coroutines-watchossimulatorarm64-3.3.11.jar returned status 404
3.3.11	metadata	2026-07-19T01:57:59Z	
3.3.12		2026-07-19T02:15:53Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/kiota-connection-coroutines-watchossimulatorarm64/3.3.12/kiota-connection-coroutines-watchossimulatorarm64-3.3.12.jar returned status 404
3.3.12	metadata	2026-07-19T02:16:05Z	
3.3.13		2026-08-06T00:32:08Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/kiota-connection-coroutines-watchossimulatorarm64/3.3.13/kiota-connection-coroutines-watchossimulatorarm64-3.3.13.jar returned status 404
3.3.13	metadata	2026-08-06T00:32:09Z	
3.3.8		2026-05-22T13:00:35Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/tz/co/asoft/kiota-connection-coroutines-watchossimulatorarm64/3.3.8/kiota-connection-coroutines-watchossimulatorarm64-3.3.8.jar returned status 404
3.3.8	metadata	2026-05-22T13:00:35Z	
