2024.6.0	org.nasdanika	plantuml-diagram-generator	2024.6.0
2023.12.1	org.nasdanika	plantuml-diagram-generator	2023.12.1
2023.12.0	org.nasdanika	plantuml-diagram-generator	2023.12.0
2023.10.0	org.nasdanika	plantuml-diagram-generator	2023.10.0
2023.9.1	org.nasdanika	plantuml-diagram-generator	2023.9.1
2023.9.0	org.nasdanika	plantuml-diagram-generator	2023.9.0
2023.8.0	org.nasdanika	plantuml-diagram-generator	2023.8.0
2023.4.0	org.nasdanika	plantuml-diagram-generator	2023.4.0
2023.3.0	org.nasdanika	plantuml-diagram-generator	2023.3.0
2023.2.0	org.nasdanika	plantuml-diagram-generator	2023.2.0
2023.1.1	org.nasdanika	plantuml-diagram-generator	2023.1.1
2023.1.0	org.nasdanika.core	plantuml-diagram-generator	2023.1.0
