3.0.52	no.elixir	crypt4gh	3.0.52
3.0.51	no.elixir	crypt4gh	3.0.51
3.0.50	no.elixir	crypt4gh	3.0.50
3.0.49	no.elixir	crypt4gh	3.0.49
3.0.48	no.elixir	crypt4gh	3.0.48
3.0.47	no.elixir	crypt4gh	3.0.47
3.0.46	no.elixir	crypt4gh	3.0.46
3.0.45	no.elixir	crypt4gh	3.0.45
3.0.44	no.elixir	crypt4gh	3.0.44
3.0.43	no.elixir	crypt4gh	3.0.43
3.0.42	no.elixir	crypt4gh	3.0.42
3.0.41	no.elixir	crypt4gh	3.0.41
3.0.40	no.elixir	crypt4gh	3.0.40
3.0.39	no.elixir	crypt4gh	3.0.39
3.0.38	no.elixir	crypt4gh	3.0.38
3.0.37	no.elixir	crypt4gh	3.0.37
3.0.36	no.elixir	crypt4gh	3.0.36
3.0.35	no.elixir	crypt4gh	3.0.35
3.0.34	no.elixir	crypt4gh	3.0.34
3.0.33	no.elixir	crypt4gh	3.0.33
3.0.32	no.elixir	crypt4gh	3.0.32
3.0.31	no.elixir	crypt4gh	3.0.31
3.0.25	no.elixir	crypt4gh	3.0.25
