20171109-1d912ad-1.4.1		2018-03-29T03:04:18Z	
20171109-1d912ad-1.4.1	linux-armhf	2018-03-28T15:57:01Z	
20171109-1d912ad-1.4.1	linux-ppc64le	2018-03-28T17:12:28Z	
20171109-1d912ad-1.4.1	linux-x86	2018-03-28T19:20:35Z	
20171109-1d912ad-1.4.1	linux-x86_64	2018-03-28T23:19:46Z	
20171109-1d912ad-1.4.1	macosx-x86_64	2018-03-29T03:04:19Z	
20171109-1d912ad-1.4.1	windows-x86	2018-03-28T15:47:12Z	
20171109-1d912ad-1.4.1	windows-x86_64	2018-03-28T22:47:23Z	
3.6.1-1.4.2		2018-07-16T18:39:50Z	
3.6.1-1.4.2	linux-armhf	2018-07-16T11:44:08Z	
3.6.1-1.4.2	linux-ppc64le	2018-07-16T12:33:05Z	
3.6.1-1.4.2	linux-x86	2018-07-16T16:21:28Z	
3.6.1-1.4.2	linux-x86_64	2018-07-16T18:39:49Z	
3.6.1-1.4.2	macosx-x86_64	2018-07-16T13:49:42Z	
3.6.1-1.4.2	windows-x86	2018-07-16T10:55:39Z	
3.6.1-1.4.2	windows-x86_64	2018-07-16T17:27:29Z	
3.6.3-1.4.3		2018-10-14T09:12:31Z	
3.6.3-1.4.3	linux-armhf	2018-10-14T02:38:17Z	
3.6.3-1.4.3	linux-ppc64le	2018-10-14T03:16:33Z	
3.6.3-1.4.3	linux-x86	2018-10-14T05:31:39Z	
3.6.3-1.4.3	linux-x86_64	2018-10-14T06:51:44Z	
3.6.3-1.4.3	macosx-x86_64	2018-10-14T04:04:24Z	
3.6.3-1.4.3	windows-x86	2018-10-14T02:57:06Z	
3.6.3-1.4.3	windows-x86_64	2018-10-14T09:12:31Z	
3.6.3-1.4.4		2019-01-10T10:56:32Z	
3.6.3-1.4.4	linux-armhf	2019-01-10T05:04:23Z	
3.6.3-1.4.4	linux-ppc64le	2019-01-10T05:39:31Z	
3.6.3-1.4.4	linux-x86	2019-01-10T06:22:02Z	
3.6.3-1.4.4	linux-x86_64	2019-01-10T07:23:27Z	
3.6.3-1.4.4	macosx-x86_64	2019-01-10T09:54:20Z	
3.6.3-1.4.4	windows-x86	2019-01-10T04:51:23Z	
3.6.3-1.4.4	windows-x86_64	2019-01-10T10:56:27Z	
