7.0.5	named	org.opendaylight.netconf	netconf-testtool	2024-05-19T18:33:22Z	1.3.14
7.0.6	named	org.opendaylight.netconf	netconf-testtool	2024-06-06T13:55:53Z	1.3.14
6.0.8	named	org.opendaylight.netconf	netconf-testtool	2024-06-11T13:51:53Z	1.3.14
7.0.7	named	org.opendaylight.netconf	netconf-testtool	2024-06-13T14:19:26Z	1.3.14
8.0.0	named	org.opendaylight.netconf	netconf-testtool	2024-08-09T01:10:04Z	1.3.14
7.0.8	named	org.opendaylight.netconf	netconf-testtool	2024-09-02T07:30:46Z	1.3.14
7.0.9	named	org.opendaylight.netconf	netconf-testtool	2024-09-03T12:26:25Z	1.3.14
8.0.1	named	org.opendaylight.netconf	netconf-testtool	2024-09-03T17:03:13Z	1.3.14
8.0.2	named	org.opendaylight.netconf	netconf-testtool	2024-09-19T11:08:56Z	1.3.14
7.0.10	named	org.opendaylight.netconf	netconf-testtool	2024-09-24T13:46:54Z	1.3.14
6.0.9	named	org.opendaylight.netconf	netconf-testtool	2024-10-20T15:46:10Z	1.3.14
8.0.3	named	org.opendaylight.netconf	netconf-testtool	2024-10-24T11:41:21Z	1.3.14
7.0.11	named	org.opendaylight.netconf	netconf-testtool	2024-12-08T18:29:55Z	1.3.14
8.0.4	named	org.opendaylight.netconf	netconf-testtool	2025-02-17T12:00:50Z	1.3.14
8.0.5	named	org.opendaylight.netconf	netconf-testtool	2025-02-17T18:33:17Z	1.3.14
8.0.6	named	org.opendaylight.netconf	netconf-testtool	2025-02-28T22:24:11Z	1.3.14
8.0.7	named	org.opendaylight.netconf	netconf-testtool	2025-03-09T11:52:24Z	1.3.14
7.0.12	named	org.opendaylight.netconf	netconf-testtool	2025-08-08T18:03:14Z	1.3.14
