1.2.17	automatic	com.github.librepdf	pdf-swing	2019-05-06T08:56:40Z	
1.2.18	automatic	com.github.librepdf	pdf-swing	2019-05-31T10:03:07Z	
1.2.19	automatic	com.github.librepdf	pdf-swing	2019-06-12T05:18:48Z	
1.2.20	automatic	com.github.librepdf	pdf-swing	2019-06-13T16:06:59Z	
1.2.21	automatic	com.github.librepdf	pdf-swing	2019-06-24T05:39:49Z	
1.3.0	automatic	com.github.librepdf	pdf-swing	2019-07-29T06:20:52Z	
1.3.1	automatic	com.github.librepdf	pdf-swing	2019-08-01T06:15:37Z	
1.3.2	automatic	com.github.librepdf	pdf-swing	2019-08-13T05:40:28Z	
1.3.3	automatic	com.github.librepdf	pdf-swing	2019-08-16T05:43:47Z	
1.3.4	automatic	com.github.librepdf	pdf-swing	2019-08-20T06:43:54Z	
1.3.5	automatic	com.github.librepdf	pdf-swing	2019-08-21T05:15:52Z	
1.3.6	automatic	com.github.librepdf	pdf-swing	2019-08-28T11:17:32Z	
1.3.7	automatic	com.github.librepdf	pdf-swing	2019-08-30T06:49:44Z	
1.3.8	automatic	com.github.librepdf	pdf-swing	2019-09-03T06:46:07Z	
1.3.9	automatic	com.github.librepdf	pdf-swing	2019-09-16T05:32:33Z	
1.3.10	automatic	com.github.librepdf	pdf-swing	2019-09-16T05:44:31Z	
1.3.11	automatic	com.github.librepdf	pdf-swing	2019-09-19T06:13:04Z	
1.3.12	automatic	com.github.librepdf	pdf-swing	2020-01-16T06:50:16Z	
1.3.13	automatic	com.github.librepdf	pdf-swing	2020-01-31T12:37:24Z	
1.3.14	automatic	com.github.librepdf	pdf-swing	2020-03-31T11:54:13Z	
1.3.15	automatic	com.github.librepdf	pdf-swing	2020-04-17T05:21:03Z	
1.3.16	automatic	com.github.librepdf	pdf-swing	2020-04-23T05:14:27Z	
1.3.17	automatic	com.github.librepdf	pdf-swing	2020-05-13T14:04:08Z	
1.3.18	automatic	com.github.librepdf	pdf-swing	2020-06-02T10:21:43Z	
1.3.19	automatic	com.github.librepdf	pdf-swing	2020-06-11T08:12:45Z	
1.3.20	automatic	com.github.librepdf	pdf-swing	2020-06-24T11:51:44Z	
1.3.21	named	com.github.librepdf	pdf-swing	2020-09-18T18:25:17Z	1.3.21
1.3.22	named	com.github.librepdf	pdf-swing	2020-09-23T13:42:58Z	1.3.22
1.3.23	named	com.github.librepdf	pdf-swing	2020-11-05T10:18:20Z	1.3.23
1.3.24	named	com.github.librepdf	pdf-swing	2020-12-27T16:08:44Z	1.3.24
1.3.25	named	com.github.librepdf	pdf-swing	2021-02-14T23:48:28Z	1.3.25
1.3.26	named	com.github.librepdf	pdf-swing	2021-05-02T21:25:32Z	1.3.26
1.3.27	automatic	com.github.kwart.jsign	pdf-swing	2021-06-13T20:55:07Z	
1.3.27-jsign2	automatic	com.github.kwart.jsign	pdf-swing	2021-12-19T19:16:42Z	
1.3.27	named	com.github.librepdf	pdf-swing	2022-03-05T13:54:12Z	1.3.27
1.3.27-jsign3	automatic	com.github.kwart.jsign	pdf-swing	2022-03-16T19:01:12Z	
1.3.28	named	com.github.librepdf	pdf-swing	2022-05-12T00:17:12Z	1.3.28
1.3.29	named	com.github.librepdf	pdf-swing	2022-07-09T12:09:38Z	1.3.29
1.3.30	named	com.github.librepdf	pdf-swing	2022-09-19T08:50:16Z	1.3.30
1.3.31	named	io.github.darkxanter	pdf-swing	2023-10-25T10:41:44Z	1.3.31
1.3.31	named	com.github.librepdf	pdf-swing	2023-11-02T05:58:25Z	1.3.31
1.3.32	named	com.github.librepdf	pdf-swing	2023-11-02T06:34:25Z	1.3.32
1.3.33	named	com.github.librepdf	pdf-swing	2023-11-15T07:09:21Z	1.3.33
1.3.34	named	com.github.librepdf	pdf-swing	2023-12-11T07:23:43Z	1.3.34
1.3.35	named	com.github.librepdf	pdf-swing	2023-12-27T09:03:45Z	1.3.35
1.3.36	named	com.github.librepdf	pdf-swing	2024-01-09T06:44:59Z	1.3.36
1.3.37	automatic	com.github.librepdf	pdf-swing	2024-01-17T06:17:58Z	
1.3.38	automatic	com.github.librepdf	pdf-swing	2024-01-17T22:17:51Z	
1.3.39	automatic	com.github.librepdf	pdf-swing	2024-01-19T13:54:51Z	
1.3.40	automatic	com.github.librepdf	pdf-swing	2024-02-12T20:20:43Z	
2.0.0	automatic	com.github.librepdf	pdf-swing	2024-02-18T21:45:10Z	
1.3.41	automatic	com.github.librepdf	pdf-swing	2024-02-20T21:33:45Z	
1.4.1	automatic	com.github.librepdf	pdf-swing	2024-02-20T21:41:34Z	
2.0.1	automatic	com.github.librepdf	pdf-swing	2024-03-03T09:35:56Z	
1.3.42	automatic	com.github.librepdf	pdf-swing	2024-03-04T09:43:05Z	
1.3.43	automatic	com.github.librepdf	pdf-swing	2024-03-29T22:39:10Z	
1.4.2	automatic	com.github.librepdf	pdf-swing	2024-03-30T08:04:36Z	
2.0.2	automatic	com.github.librepdf	pdf-swing	2024-04-07T07:33:42Z	
2.0.3	automatic	com.github.librepdf	pdf-swing	2024-08-07T22:16:10Z	
2.0.4	automatic	com.github.librepdf	pdf-swing	2025-05-20T07:31:51Z	
2.0.5	automatic	com.github.librepdf	pdf-swing	2025-05-26T20:54:35Z	
2.1.0	automatic	com.github.librepdf	pdf-swing	2025-06-14T12:20:10Z	
2.2.0	automatic	com.github.librepdf	pdf-swing	2025-06-14T20:46:08Z	
2.2.1	automatic	com.github.librepdf	pdf-swing	2025-06-15T18:26:55Z	
2.2.2	automatic	com.github.librepdf	pdf-swing	2025-06-16T10:43:10Z	
2.2.3	automatic	com.github.librepdf	pdf-swing	2025-06-18T09:29:23Z	
2.2.4	automatic	com.github.librepdf	pdf-swing	2025-07-02T08:31:36Z	
2.4.0	automatic	com.github.librepdf	pdf-swing	2025-08-08T06:16:45Z	
3.0.0	automatic	com.github.librepdf	pdf-swing	2025-08-17T11:08:09Z	
3.0.1	automatic	com.github.librepdf	pdf-swing	2026-02-19T08:01:11Z	
3.0.2	automatic	com.github.librepdf	pdf-swing	2026-02-28T08:29:12Z	
3.0.3	automatic	com.github.librepdf	pdf-swing	2026-03-09T08:57:30Z	
2.2.5	automatic	com.github.librepdf	pdf-swing	2026-03-09T09:46:22Z	
3.0.4	automatic	com.github.librepdf	pdf-swing	2026-05-01T11:14:18Z	
