2.0.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/track-asia/turf-iossimulatorarm64/2.0.1/turf-iossimulatorarm64-2.0.1.jar returned status 404
2.0.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/track-asia/turf-iossimulatorarm64/2.0.2/turf-iossimulatorarm64-2.0.2.jar returned status 404
2.0.2	metadata	2025-04-01T06:45:59Z	
