org.seleniumhq.selenium	allowed
br.com.behaviortest	blocked
ch.exense.step.examples	blocked
ch.exense.step.library	blocked
com.automation-remarks	blocked
com.codacy	blocked
com.gitee.pyqone	blocked
com.github.anandhababu-k	blocked
com.github.aquality-automation	blocked
com.github.hi-fi	blocked
com.github.khaledroushdy	blocked
com.github.qgintest	blocked
com.iceolive	blocked
com.iovation.launchkey	blocked
com.machinepublishers	blocked
com.testmonitor	blocked
com.twosigma.webtau	blocked
com.usmanhussain.habanero	blocked
com.vitamineframework	blocked
io.github.mariazevedo88	blocked
io.github.sridharbandi	blocked
io.sitoolkit.wt	blocked
io.tesbo	blocked
nl.praegus	blocked
org.everit.forks	blocked
org.testingisdocumenting.webtau	blocked
ru.sbtqa.tag.pagefactory	blocked
