2.4	named	com.gitlab.marvinh	database-connector
2.3	named	com.gitlab.marvinh	database-connector
2.2	named	com.gitlab.marvinh	database-connector
2.1	named	com.gitlab.marvinh	database-connector
2.0	named	com.gitlab.marvinh	database-connector
1.9	named	com.gitlab.marvinh	database-connector
1.8	named	com.gitlab.marvinh	database-connector
1.7	named	com.gitlab.marvinh	database-connector
1.6	named	com.gitlab.marvinh	database-connector
1.5	named	com.gitlab.marvinh	database-connector
1.4	named	com.gitlab.marvinh	database-connector
1.3	named	com.gitlab.marvinh	database-connector
1.2	named	com.gitlab.marvinh	database-connector
1.1	named	com.gitlab.marvinh	database-connector
1.0	named	com.gitlab.marvinh	database-connector
