0.7.0		2024-07-11T18:44:51Z	
0.7.1		2024-07-31T08:46:26Z	
0.9.0		2024-08-31T13:52:40Z	
0.9.1		2024-09-14T13:09:52Z	
0.9.2		2024-11-08T20:30:02Z	
0.9.3		2024-12-17T20:25:31Z	
0.9.4		2025-01-11T11:30:43Z	
0.9.41		2025-01-14T19:01:50Z	
0.9.42		2025-01-16T22:29:10Z	
0.9.5		2025-01-31T15:59:01Z	
0.9.51		2025-01-31T19:00:34Z	
0.9.52		2025-02-01T18:28:02Z	
0.9.53		2025-02-08T17:47:20Z	
0.9.6		2025-03-09T20:34:43Z	
0.9.61		2025-03-12T19:19:29Z	
0.9.62		2025-03-15T14:07:37Z	
0.9.63		2025-03-19T19:15:47Z	
0.9.64		2025-03-24T19:52:21Z	
0.9.65		2025-03-28T20:40:20Z	
0.9.66		2025-04-13T20:58:56Z	
0.9.70		2025-05-18T12:10:32Z	
0.9.71		2025-06-22T12:26:21Z	
0.9.80		2025-07-10T18:55:09Z	
0.9.81		2025-07-13T21:37:15Z	
1.0.0		2025-08-11T19:01:10Z	
1.1.0		2025-09-10T18:04:20Z	
1.2.0		2025-10-11T15:47:42Z	
1.2.1		2025-12-25T11:25:46Z	
1.3.0		2026-02-01T13:16:49Z	
1.3.1		2026-02-03T17:51:07Z	
1.4.0		2026-03-10T19:48:44Z	
1.4.1		2026-03-12T20:25:16Z	
1.4.2		2026-03-21T20:17:50Z	
1.4.3		2026-04-23T17:32:09Z	
1.4.4		2026-04-30T18:15:08Z	
1.4.5		2026-05-06T19:10:36Z	
1.4.6		2026-05-25T17:30:28Z	
1.4.7		2026-06-19T17:48:06Z	
1.4.8			
