1.0		2018-04-04T14:07:47Z	
1.0	jar-with-dependencies	2018-04-04T14:07:44Z	
1.1		2018-04-08T13:26:43Z	
1.1	jar-with-dependencies	2018-04-08T13:26:41Z	
1.2		2018-04-09T12:39:23Z	
1.2	jar-with-dependencies	2018-04-09T12:39:24Z	
1.3		2018-04-10T14:29:10Z	
1.3	jar-with-dependencies	2018-04-10T14:29:11Z	
1.4		2018-07-05T11:02:29Z	
1.4	jar-with-dependencies	2018-07-05T11:02:28Z	
1.5		2018-11-09T16:11:29Z	
1.5	jar-with-dependencies	2018-11-09T16:11:29Z	
1.6		2019-06-21T11:21:50Z	
1.6	jar-with-dependencies	2019-06-21T11:21:40Z	
