0.100		2019-10-24T09:14:57Z	
0.101		2019-12-06T10:19:38Z	
0.102		2020-01-13T15:12:02Z	
0.103		2020-03-06T09:59:37Z	
0.104		2020-09-10T14:10:22Z	
0.105		2020-10-13T12:32:31Z	
0.106		2021-03-10T10:20:26Z	
0.107		2021-04-22T07:16:57Z	
0.52		2017-05-02T16:41:24Z	
0.53		2017-05-15T11:34:44Z	
0.54		2017-05-30T13:28:10Z	
0.55		2017-08-24T11:38:41Z	
0.56		2017-09-28T20:51:14Z	
0.57		2017-10-09T09:14:31Z	
0.58		2017-10-12T11:05:08Z	
0.59		2017-11-27T09:38:41Z	
0.60		2018-02-20T13:13:38Z	
0.61		2018-08-17T14:54:28Z	
0.62		2019-05-31T10:41:32Z	
0.63		2020-07-31T11:01:19Z	
0.80		2018-01-11T10:26:38Z	
0.80-RC1		2017-12-06T10:28:24Z	
0.80-RC2		2017-12-08T09:17:06Z	
0.80-RC3		2017-12-19T11:05:32Z	
0.81		2018-02-13T07:52:20Z	
0.82		2018-02-16T11:43:49Z	
0.83		2018-02-20T12:31:37Z	
0.84		2018-04-26T09:57:19Z	
0.85		2018-05-31T08:54:36Z	
0.86		2018-07-13T09:33:47Z	
0.87		2018-07-26T14:58:07Z	
0.88		2018-08-03T06:29:05Z	
0.89		2018-08-17T14:20:02Z	
0.90		2018-09-14T07:02:37Z	
0.91		2018-10-15T13:11:07Z	
0.92		2019-01-03T14:35:55Z	
0.93		2019-03-05T15:05:56Z	
0.94		2019-04-26T06:27:36Z	
0.95		2019-04-29T08:19:48Z	
0.96		2019-05-03T07:16:45Z	
0.97		2019-05-13T17:50:24Z	
0.98		2019-05-22T14:26:31Z	
0.99		2019-07-16T08:07:31Z	
