6.0.0.Beta3		2013-06-03T19:04:19Z	
6.0.0.Beta4		2013-06-27T18:47:51Z	
6.0.0.Beta5		2013-07-06T10:38:02Z	
6.0.0.CR1		2013-07-25T09:44:14Z	
6.0.0.CR2		2013-08-26T12:33:49Z	
6.0.0.CR3		2013-09-04T15:25:05Z	
6.0.0.CR4		2013-09-27T13:52:30Z	
6.0.0.CR4-Pre1		2013-09-20T12:34:35Z	
6.0.0.CR5		2013-10-14T14:54:03Z	
6.0.0.Final		2013-11-20T11:38:56Z	
6.0.1.Final		2013-12-20T09:12:42Z	
6.1.0.Beta1		2014-03-07T17:14:16Z	
6.1.0.Beta2		2014-03-31T21:08:23Z	
6.1.0.Beta3		2014-04-29T15:26:18Z	
6.1.0.Beta4		2014-05-27T09:37:50Z	
6.1.0.CR1		2014-06-09T18:09:46Z	
6.1.0.CR2		2014-07-08T18:04:21Z	
6.1.0.Final		2014-08-01T16:29:44Z	
6.2.0.Beta1		2014-08-06T17:36:59Z	
6.2.0.Beta2		2014-09-15T00:32:09Z	
6.2.0.Beta3		2014-09-28T10:08:38Z	
6.2.0.CR1		2014-10-25T15:28:30Z	
6.2.0.CR2		2014-11-11T20:06:29Z	
