0.1.0	automatic	com.github.tonivade	purefun	2018-07-27T18:39:47Z	
0.2.0	automatic	com.github.tonivade	purefun	2018-08-17T18:41:18Z	
0.3.0	automatic	com.github.tonivade	purefun	2018-09-04T20:30:35Z	
0.4.0	automatic	com.github.tonivade	purefun	2018-09-15T17:12:03Z	
0.5.0	automatic	com.github.tonivade	purefun	2018-10-05T12:29:24Z	
0.6.0	automatic	com.github.tonivade	purefun	2018-10-23T19:56:59Z	
0.7.0	automatic	com.github.tonivade	purefun	2018-11-03T08:57:59Z	
0.8.0	automatic	com.github.tonivade	purefun	2018-12-16T17:42:10Z	
0.9.0	automatic	com.github.tonivade	purefun	2019-01-07T20:11:56Z	
0.9.1	automatic	com.github.tonivade	purefun	2019-01-20T20:06:22Z	
0.9.2	automatic	com.github.tonivade	purefun	2019-02-04T20:49:05Z	
0.9.3	automatic	com.github.tonivade	purefun	2019-02-23T09:15:16Z	
0.9.4	automatic	com.github.tonivade	purefun	2019-03-29T18:24:35Z	
