1.0.0		2019-04-25T22:48:02Z	
1.0.0	sources-commercial	2019-04-25T22:48:04Z	
1.0.0	wsdd	2019-04-25T22:48:08Z	
1.0.1		2019-04-25T22:48:27Z	
1.0.1	sources-commercial	2019-04-25T22:48:29Z	
1.0.1	wsdd	2019-04-25T22:48:33Z	
1.0.10		2019-05-28T19:28:50Z	
1.0.10	sources-commercial	2019-05-28T19:28:55Z	
1.0.10	wsdd	2019-05-28T19:28:57Z	
1.0.11		2019-06-21T18:12:13Z	
1.0.11	sources-commercial	2019-06-21T18:12:18Z	
1.0.11	wsdd	2019-06-21T18:12:16Z	
1.0.12		2019-07-08T18:51:36Z	
1.0.12	sources-commercial	2019-07-08T18:51:39Z	
1.0.12	wsdd	2019-07-08T18:51:42Z	
1.0.13		2019-07-18T18:43:43Z	
1.0.13	sources-commercial	2019-07-18T18:43:50Z	
1.0.13	wsdd	2019-07-18T18:43:49Z	
1.0.14		2019-07-26T02:07:39Z	
1.0.14	sources-commercial	2019-07-26T02:07:42Z	
1.0.14	wsdd	2019-07-26T02:07:45Z	
1.0.15		2019-08-06T19:46:41Z	
1.0.15	sources-commercial	2019-08-06T19:46:46Z	
1.0.15	wsdd	2019-08-06T19:46:45Z	
1.0.16		2019-08-14T04:24:00Z	
1.0.16	sources-commercial	2019-08-14T04:24:03Z	
1.0.16	wsdd	2019-08-14T04:24:08Z	
1.0.17		2019-09-19T08:37:29Z	
1.0.17	sources-commercial	2019-09-19T08:37:42Z	
1.0.17	wsdd	2019-09-19T08:37:35Z	
1.0.18		2019-09-22T07:24:27Z	
1.0.18	sources-commercial	2019-09-22T07:24:34Z	
1.0.18	wsdd	2019-09-22T07:24:32Z	
1.0.19		2019-09-24T01:40:11Z	
1.0.19	sources-commercial	2019-09-24T01:40:15Z	
1.0.19	wsdd	2019-09-24T01:40:18Z	
1.0.2		2019-04-29T19:50:42Z	
1.0.2	sources-commercial	2019-04-29T19:50:49Z	
1.0.2	wsdd	2019-04-29T19:50:47Z	
1.0.20		2019-09-30T07:40:36Z	
1.0.20	sources-commercial	2019-09-30T07:40:46Z	
1.0.20	wsdd	2019-09-30T07:40:42Z	
1.0.21		2019-09-30T19:13:34Z	
1.0.21	sources-commercial	2019-09-30T19:13:39Z	
1.0.21	wsdd	2019-09-30T19:13:43Z	
1.0.22		2019-10-23T01:36:16Z	
1.0.22	sources-commercial	2019-10-23T01:36:22Z	
1.0.22	wsdd	2019-10-23T01:36:19Z	
1.0.23		2019-10-29T05:34:04Z	
1.0.23	sources-commercial	2019-10-29T05:34:11Z	
1.0.23	wsdd	2019-10-29T05:34:07Z	
1.0.24		2019-11-14T05:59:57Z	
1.0.24	sources-commercial	2019-11-14T06:00:16Z	
1.0.24	wsdd	2019-11-14T06:00:07Z	
1.0.25		2019-12-19T04:16:25Z	
1.0.25	sources-commercial	2019-12-19T04:16:30Z	
1.0.25	wsdd	2019-12-19T04:16:33Z	
1.0.26		2020-01-10T00:35:37Z	
1.0.26	sources-commercial	2020-01-10T00:36:02Z	
1.0.26	wsdd	2020-01-10T00:35:49Z	
1.0.27		2020-01-21T06:36:09Z	
1.0.27	sources-commercial	2020-01-21T06:36:16Z	
1.0.27	wsdd	2020-01-21T06:36:14Z	
1.0.28		2020-01-24T08:47:09Z	
1.0.28	sources-commercial	2020-01-24T08:47:27Z	
1.0.28	wsdd	2020-01-24T08:47:18Z	
1.0.29		2020-02-03T21:04:42Z	
1.0.29	sources-commercial	2020-02-03T21:04:56Z	
1.0.29	wsdd	2020-02-03T21:04:52Z	
1.0.3		2019-04-29T20:24:33Z	
1.0.3	sources-commercial	2019-04-29T20:24:37Z	
1.0.3	wsdd	2019-04-29T20:24:38Z	
1.0.30		2020-02-11T21:54:35Z	
1.0.30	sources-commercial	2020-02-11T21:54:41Z	
1.0.30	wsdd	2020-02-11T21:54:47Z	
1.0.31		2020-02-22T01:22:25Z	
1.0.31	sources-commercial	2020-02-22T01:22:28Z	
1.0.31	wsdd	2020-02-22T01:22:29Z	
1.0.32		2020-02-27T02:23:48Z	
1.0.32	sources-commercial	2020-02-27T02:23:57Z	
1.0.32	wsdd	2020-02-27T02:23:51Z	
1.0.33		2020-03-20T03:37:15Z	
1.0.33	sources-commercial	2020-03-20T03:37:23Z	
1.0.33	wsdd	2020-03-20T03:37:19Z	
1.0.34		2020-03-30T23:33:02Z	
1.0.34	sources-commercial	2020-03-30T23:33:10Z	
1.0.34	wsdd	2020-03-30T23:33:07Z	
1.0.35		2020-04-11T18:36:18Z	
1.0.35	sources-commercial	2020-04-11T18:36:28Z	
1.0.35	wsdd	2020-04-11T18:36:21Z	
1.0.36		2020-04-22T01:24:11Z	
1.0.36	sources-commercial	2020-04-22T01:24:16Z	
1.0.36	wsdd	2020-04-22T01:24:17Z	
1.0.37		2020-05-06T21:27:30Z	
1.0.37	sources-commercial	2020-05-06T21:27:42Z	
1.0.37	wsdd	2020-05-06T21:27:37Z	
1.0.38		2020-05-14T20:34:05Z	
1.0.38	sources-commercial	2020-05-14T20:34:08Z	
1.0.38	wsdd	2020-05-14T20:34:12Z	
1.0.39		2020-06-24T22:20:01Z	
1.0.39	sources-commercial	2020-06-24T22:20:10Z	
1.0.39	wsdd	2020-06-24T22:20:07Z	
1.0.4		2019-05-07T18:31:50Z	
1.0.4	sources-commercial	2019-05-07T18:31:55Z	
1.0.4	wsdd	2019-05-07T18:31:57Z	
1.0.40		2020-07-20T23:03:47Z	
1.0.40	sources-commercial	2020-07-20T23:03:49Z	
1.0.40	wsdd	2020-07-20T23:03:50Z	
1.0.41		2020-08-06T19:25:26Z	
1.0.41	sources-commercial	2020-08-06T19:25:30Z	
1.0.41	wsdd	2020-08-06T19:25:28Z	
1.0.42		2020-08-25T21:25:38Z	
1.0.42	sources-commercial	2020-08-25T21:25:40Z	
1.0.42	wsdd	2020-08-25T21:25:42Z	
1.0.43		2020-08-26T17:04:51Z	
1.0.43	sources-commercial	2020-08-26T17:04:56Z	
1.0.43	wsdd	2020-08-26T17:04:54Z	
1.0.44		2020-08-28T13:48:07Z	
1.0.44	sources-commercial	2020-08-28T13:48:11Z	
1.0.44	wsdd	2020-08-28T13:48:10Z	
1.0.45		2020-09-04T05:25:37Z	
1.0.45	sources-commercial	2020-09-04T05:25:44Z	
1.0.45	wsdd	2020-09-04T05:25:42Z	
1.0.46		2020-10-15T22:57:01Z	
1.0.46	sources-commercial	2020-10-15T22:57:03Z	
1.0.46	wsdd	2020-10-15T22:57:02Z	
1.0.47		2020-10-20T18:35:37Z	
1.0.47	sources-commercial	2020-10-20T18:35:39Z	
1.0.47	wsdd	2020-10-20T18:35:39Z	
1.0.48		2020-10-22T04:58:39Z	
1.0.48	sources-commercial	2020-10-22T04:58:41Z	
1.0.48	wsdd	2020-10-22T04:58:40Z	
1.0.49		2020-10-29T22:30:36Z	
1.0.49	sources-commercial	2020-10-29T22:30:37Z	
1.0.49	wsdd	2020-10-29T22:30:37Z	
1.0.5		2019-05-10T01:01:12Z	
1.0.5	sources-commercial	2019-05-10T01:01:17Z	
1.0.5	wsdd	2019-05-10T01:01:15Z	
1.0.50		2020-11-10T00:14:32Z	
1.0.50	sources-commercial	2020-11-10T00:14:34Z	
1.0.50	wsdd	2020-11-10T00:14:33Z	
1.0.51		2020-12-04T04:22:59Z	
1.0.51	sources-commercial	2020-12-04T04:23:01Z	
1.0.51	wsdd	2020-12-04T04:23:00Z	
1.0.52		2020-12-17T04:19:24Z	
1.0.52	sources-commercial	2020-12-17T04:19:27Z	
1.0.52	wsdd	2020-12-17T04:19:26Z	
1.0.53		2021-01-25T13:42:06Z	
1.0.53	sources-commercial	2021-01-25T13:42:08Z	
1.0.53	wsdd	2021-01-25T13:42:08Z	
1.0.54		2021-02-22T23:17:45Z	
1.0.54	sources-commercial	2021-02-22T23:17:46Z	
1.0.54	wsdd	2021-02-22T23:17:47Z	
1.0.55		2021-03-02T00:36:05Z	
1.0.55	sources-commercial	2021-03-02T00:36:06Z	
1.0.55	wsdd	2021-03-02T00:36:07Z	
1.0.56		2021-03-26T17:29:06Z	
1.0.56	sources-commercial	2021-03-26T17:29:08Z	
1.0.56	wsdd	2021-03-26T17:29:07Z	
1.0.57		2021-05-17T22:54:17Z	
1.0.57	sources-commercial	2021-05-17T22:54:19Z	
1.0.57	wsdd	2021-05-17T22:54:18Z	
1.0.58		2021-05-27T07:43:58Z	
1.0.58	sources-commercial	2021-05-27T07:43:59Z	
1.0.58	wsdd	2021-05-27T07:44:00Z	
1.0.59		2021-09-02T15:47:57Z	
1.0.59	sources-commercial	2021-09-02T15:47:58Z	
1.0.59	wsdd	2021-09-02T15:47:59Z	
1.0.6		2019-05-14T01:34:03Z	
1.0.6	sources-commercial	2019-05-14T01:34:13Z	
1.0.6	wsdd	2019-05-14T01:34:11Z	
1.0.60		2021-09-13T19:33:38Z	
1.0.60	sources-commercial	2021-09-13T19:33:47Z	
1.0.60	wsdd	2021-09-13T19:33:39Z	
1.0.61		2021-09-23T19:22:29Z	
1.0.61	sources-commercial	2021-09-23T19:22:31Z	
1.0.61	wsdd	2021-09-23T19:22:31Z	
1.0.62		2021-10-29T22:49:11Z	
1.0.62	sources-commercial	2021-10-29T22:49:13Z	
1.0.62	wsdd	2021-10-29T22:49:13Z	
1.0.63		2021-12-16T06:16:00Z	
1.0.63	sources-commercial	2021-12-16T06:16:02Z	
1.0.63	wsdd	2021-12-16T06:16:01Z	
1.0.64		2022-04-19T14:40:47Z	
1.0.64	sources-commercial	2022-04-19T14:40:49Z	
1.0.64	wsdd	2022-04-19T14:40:49Z	
1.0.65		2022-08-17T00:18:02Z	
1.0.65	sources-commercial	2022-08-17T00:18:06Z	
1.0.65	wsdd	2022-08-17T00:18:04Z	
1.0.66		2022-10-04T22:35:50Z	
1.0.66	sources-commercial	2022-10-04T22:35:56Z	
1.0.66	wsdd	2022-10-04T22:35:54Z	
1.0.67		2022-10-14T11:36:17Z	
1.0.67	sources-commercial	2022-10-14T11:36:20Z	
1.0.67	wsdd	2022-10-14T11:36:21Z	
1.0.68		2023-07-05T18:20:50Z	
1.0.68	sources-commercial	2023-07-05T18:20:52Z	
1.0.68	wsdd	2023-07-05T18:20:55Z	
1.0.69		2023-07-21T22:02:34Z	
1.0.69	wsdd	2023-07-21T22:02:38Z	
1.0.7		2019-05-16T16:12:35Z	
1.0.7	sources-commercial	2019-05-16T16:12:43Z	
1.0.7	wsdd	2019-05-16T16:12:41Z	
1.0.70		2023-09-13T19:00:05Z	
1.0.70	wsdd	2023-09-13T19:00:07Z	
1.0.71		2025-04-02T22:03:02Z	
1.0.71	wsdd	2025-04-02T22:03:07Z	
1.0.8		2019-05-21T20:30:52Z	
1.0.8	sources-commercial	2019-05-21T20:30:57Z	
1.0.8	wsdd	2019-05-21T20:30:54Z	
1.0.9		2019-05-25T02:19:17Z	
1.0.9	sources-commercial	2019-05-25T02:19:21Z	
1.0.9	wsdd	2019-05-25T02:19:22Z	
2.0.0		2020-01-13T09:17:54Z	
2.0.0	sources-commercial	2020-01-13T09:18:06Z	
2.0.0	wsdd	2020-01-13T09:18:02Z	
2.0.1		2020-01-18T02:02:40Z	
2.0.1	sources-commercial	2020-01-18T02:02:45Z	
2.0.1	wsdd	2020-01-18T02:02:47Z	
2.0.10		2020-03-17T03:07:17Z	
2.0.10	sources-commercial	2020-03-17T03:07:20Z	
2.0.10	wsdd	2020-03-17T03:07:23Z	
2.0.11		2020-03-17T20:36:34Z	
2.0.11	sources-commercial	2020-03-17T20:36:45Z	
2.0.11	wsdd	2020-03-17T20:36:39Z	
2.0.12		2020-03-18T02:26:05Z	
2.0.12	sources-commercial	2020-03-18T02:26:12Z	
2.0.12	wsdd	2020-03-18T02:26:14Z	
2.0.13		2020-05-15T00:49:18Z	
2.0.13	sources-commercial	2020-05-15T00:49:23Z	
2.0.13	wsdd	2020-05-15T00:49:21Z	
2.0.14		2020-05-16T09:03:49Z	
2.0.14	sources-commercial	2020-05-16T09:03:53Z	
2.0.14	wsdd	2020-05-16T09:03:52Z	
