20211117.2207			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211117.2207/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211117.2207.jar returned status 404
20211118.2315			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211118.2315/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211118.2315.jar returned status 404
20211122.1920			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211122.1920/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211122.1920.jar returned status 404
20211124.2229			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211124.2229/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211124.2229.jar returned status 404
20211129.1725			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211129.1725/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211129.1725.jar returned status 404
20211130.1702			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211130.1702/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211130.1702.jar returned status 404
20211206.2245			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211206.2245/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211206.2245.jar returned status 404
20211210.0058			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211210.0058/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211210.0058.jar returned status 404
20211210.0601			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211210.0601/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211210.0601.jar returned status 404
20211213.0532			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/com.liferay.osb.site.initializer.customer.portal.extra.remote.app/20211213.0532/com.liferay.osb.site.initializer.customer.portal.extra.remote.app-20211213.0532.jar returned status 404
