1.12.0	named	io.smallrye.common	smallrye-common-annotation	2022-05-19T15:04:18Z	1.12.0
1.13.0	named	io.smallrye.common	smallrye-common-annotation	2022-06-28T19:01:54Z	1.13.0
2.0.0-RC3	named	io.smallrye.common	smallrye-common-annotation	2022-07-07T08:46:59Z	2.0.0-RC3
1.13.1	named	io.smallrye.common	smallrye-common-annotation	2022-09-01T14:47:56Z	1.13.1
2.0.0	named	io.smallrye.common	smallrye-common-annotation	2022-09-01T22:05:26Z	2.0.0
1.13.2	named	io.smallrye.common	smallrye-common-annotation	2022-10-25T16:07:00Z	1.13.2
2.1.1	named	io.smallrye.common	smallrye-common-annotation	2023-08-30T14:44:34Z	2.1.1
2.1.2	named	io.smallrye.common	smallrye-common-annotation	2023-09-01T20:57:38Z	2.1.2
2.2.0	named	io.smallrye.common	smallrye-common-annotation	2023-10-02T10:37:50Z	2.2.0
1.8.0-r2	named	dev.ikm.jpms	smallrye-common-annotation	2024-01-24T02:44:58Z	1.8.0
2.3.0	named	io.smallrye.common	smallrye-common-annotation	2024-02-01T14:34:57Z	2.3.0
2.4.0	named	io.smallrye.common	smallrye-common-annotation	2024-04-03T19:11:06Z	2.4.0
1.8.0-r3	named	dev.ikm.jpms	smallrye-common-annotation	2024-05-01T02:11:46Z	1.8.0
2.5.0	named	io.smallrye.common	smallrye-common-annotation	2024-07-01T19:43:37Z	2.5.0
1.8.0-r4	named	dev.ikm.jpms	smallrye-common-annotation	2024-07-19T20:27:57Z	1.8.0
1.8.0-r5	named	dev.ikm.jpms	smallrye-common-annotation	2024-08-16T21:10:37Z	1.8.0
2.6.0	named	io.smallrye.common	smallrye-common-annotation	2024-08-30T18:24:30Z	2.6.0
2.7.0	named	io.smallrye.common	smallrye-common-annotation	2024-10-02T12:10:22Z	2.7.0
2.8.0	named	io.smallrye.common	smallrye-common-annotation	2024-10-17T11:53:20Z	2.8.0
3.17.0.CR1	named	io.quarkus	quarkus-grpc-cli	2024-11-13T11:38:28Z	2.8.0
3.17.0	named	io.quarkus	quarkus-grpc-cli	2024-11-20T11:32:42Z	2.8.0
3.17.1	named	io.quarkus	quarkus-grpc-cli	2024-11-28T11:51:23Z	2.8.0
3.17.2	named	io.quarkus	quarkus-grpc-cli	2024-11-28T21:01:03Z	2.8.0
3.17.3	named	io.quarkus	quarkus-grpc-cli	2024-12-04T12:58:47Z	2.8.0
2.9.0	named	io.smallrye.common	smallrye-common-annotation	2024-12-05T18:36:25Z	2.9.0
2.10.0	named	io.smallrye.common	smallrye-common-annotation	2025-02-10T19:19:00Z	2.10.0
2.6.1	named	io.smallrye.common	smallrye-common-annotation	2025-02-28T12:24:11Z	2.6.1
2.11.0	named	io.smallrye.common	smallrye-common-annotation	2025-03-27T15:45:24Z	2.11.0
2.12.0	named	io.smallrye.common	smallrye-common-annotation	2025-04-11T14:04:10Z	2.12.0
2.13.beta1	named	io.smallrye.common	smallrye-common-annotation	2025-06-16T13:35:34Z	2.13.beta1
2.12.2	named	io.smallrye.common	smallrye-common-annotation	2025-06-23T07:01:20Z	2.12.2
2.13.beta2	named	io.smallrye.common	smallrye-common-annotation	2025-06-23T16:59:36Z	2.13.beta2
2.13.0	named	io.smallrye.common	smallrye-common-annotation	2025-06-25T18:08:48Z	2.13.0
2.13.1	named	io.smallrye.common	smallrye-common-annotation	2025-06-25T20:15:36Z	2.13.1
2.13.2	named	io.smallrye.common	smallrye-common-annotation	2025-06-26T16:16:14Z	2.13.2
2.13.3	named	io.smallrye.common	smallrye-common-annotation	2025-06-26T21:23:41Z	2.13.3
2.13.4	named	io.smallrye.common	smallrye-common-annotation	2025-06-27T20:02:06Z	2.13.4
2.13.5	named	io.smallrye.common	smallrye-common-annotation	2025-07-07T18:20:10Z	2.13.5
2.13.6	named	io.smallrye.common	smallrye-common-annotation	2025-07-08T17:24:28Z	2.13.6
2.13.7	named	io.smallrye.common	smallrye-common-annotation	2025-07-09T20:32:08Z	2.13.7
3.25.0.CR1	named	io.quarkus	quarkus-grpc-cli	2025-07-16T12:11:44Z	2.13.7
3.25.0	named	io.quarkus	quarkus-grpc-cli	2025-07-23T09:27:51Z	2.13.7
2.13.8	named	io.smallrye.common	smallrye-common-annotation	2025-07-31T12:37:18Z	2.13.8
2.13.9	named	io.smallrye.common	smallrye-common-annotation	2025-09-15T15:05:30Z	2.13.9
2.14.0	named	io.smallrye.common	smallrye-common-annotation	2025-11-07T10:01:00Z	2.14.0
2.15.0	named	io.smallrye.common	smallrye-common-annotation	2026-01-06T13:33:45Z	2.15.0
2.16.0	named	io.smallrye.common	smallrye-common-annotation	2026-02-06T16:30:36Z	2.16.0
2.17.0	named	io.smallrye.common	smallrye-common-annotation	2026-03-10T16:50:53Z	2.17.0
2.17.1	named	io.smallrye.common	smallrye-common-annotation	2026-04-09T13:25:14Z	2.17.1
2.18.0	named	io.smallrye.common	smallrye-common-annotation	2026-05-07T15:23:16Z	2.18.0
2.18.1	named	io.smallrye.common	smallrye-common-annotation	2026-05-11T13:52:54Z	2.18.1
2.19.0	named	io.smallrye.common	smallrye-common-annotation	2026-06-09T17:03:58Z	2.19.0
