2026.6.0	org.nasdanika.core	cli	2026.6.0
2026.2.0	org.nasdanika.core	cli	2026.2.0
2025.12.0	org.nasdanika.core	cli	2025.12.0
2025.10.0	org.nasdanika.core	cli	2025.10.0
2025.7.0	org.nasdanika.core	cli	2025.7.0
2025.6.1	org.nasdanika.core	cli	2025.6.1
2025.6.0	org.nasdanika.core	cli	2025.6.0
2025.5.0	org.nasdanika.core	cli	2025.5.0
2025.4.0	org.nasdanika.core	cli	2025.4.0
2025.3.0	org.nasdanika.core	cli	2025.3.0
2025.2.0	org.nasdanika.core	cli	2025.2.0
2025.1.0	org.nasdanika.core	cli	2025.1.0
2024.12.0	org.nasdanika.core	cli	2024.12.0
2024.11.1	org.nasdanika.core	cli	2024.11.1
2024.11.0	org.nasdanika.core	cli	2024.11.0
2024.10.0	org.nasdanika.core	cli	2024.10.0
2024.9.0	org.nasdanika.core	cli	2024.9.0
2024.8.0	org.nasdanika.core	cli	2024.8.0
2024.7.1	org.nasdanika.core	cli	2024.7.1
2024.7.0	org.nasdanika.core	cli	2024.7.0
2024.6.0	org.nasdanika.core	cli	2024.6.0
2024.5.1	org.nasdanika.core	cli	2024.5.1
2024.5.0	org.nasdanika.core	cli	2024.5.0
2022.10.0	org.nasdanika.core	cli	2022.10.0
2022.9.0	org.nasdanika.core	cli	2022.9.0
2022.8.0	org.nasdanika.core	cli	2022.8.0
2022.7.0	org.nasdanika.core	cli	2022.7.0
