6.0.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.0.0/org.wso2.carbon.apimgt.rest.api.admin-6.0.0.jar returned status 404
6.0.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.0.1/org.wso2.carbon.apimgt.rest.api.admin-6.0.1.jar returned status 404
6.0.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.0.2/org.wso2.carbon.apimgt.rest.api.admin-6.0.2.jar returned status 404
6.0.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.0.3/org.wso2.carbon.apimgt.rest.api.admin-6.0.3.jar returned status 404
6.0.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.0.4/org.wso2.carbon.apimgt.rest.api.admin-6.0.4.jar returned status 404
6.0.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.0.5/org.wso2.carbon.apimgt.rest.api.admin-6.0.5.jar returned status 404
6.1.0-alpha			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.0-alpha/org.wso2.carbon.apimgt.rest.api.admin-6.1.0-alpha.jar returned status 404
6.1.1-beta			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.1-beta/org.wso2.carbon.apimgt.rest.api.admin-6.1.1-beta.jar returned status 404
6.1.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.10/org.wso2.carbon.apimgt.rest.api.admin-6.1.10.jar returned status 404
6.1.100			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.100/org.wso2.carbon.apimgt.rest.api.admin-6.1.100.jar returned status 404
6.1.101			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.101/org.wso2.carbon.apimgt.rest.api.admin-6.1.101.jar returned status 404
6.1.102			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.102/org.wso2.carbon.apimgt.rest.api.admin-6.1.102.jar returned status 404
6.1.103			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.103/org.wso2.carbon.apimgt.rest.api.admin-6.1.103.jar returned status 404
6.1.104			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.104/org.wso2.carbon.apimgt.rest.api.admin-6.1.104.jar returned status 404
6.1.105			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.105/org.wso2.carbon.apimgt.rest.api.admin-6.1.105.jar returned status 404
6.1.106			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.106/org.wso2.carbon.apimgt.rest.api.admin-6.1.106.jar returned status 404
6.1.107			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.107/org.wso2.carbon.apimgt.rest.api.admin-6.1.107.jar returned status 404
6.1.108			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/wso2/carbon/apimgt/org.wso2.carbon.apimgt.rest.api.admin/6.1.108/org.wso2.carbon.apimgt.rest.api.admin-6.1.108.jar returned status 404
