1.11		2019-08-08T15:18:46Z	
1.11	shaded	2019-08-08T15:15:52Z	
1.12		2019-08-15T23:04:50Z	
1.12	shaded	2019-08-15T23:05:21Z	
1.13		2019-08-15T23:23:52Z	
1.13	shaded	2019-08-15T23:22:35Z	
1.15		2019-11-14T17:21:26Z	
1.15	shaded	2019-11-14T17:25:59Z	
1.16		2019-12-14T21:23:04Z	
1.16	shaded	2019-12-14T21:24:59Z	
1.17		2020-01-08T21:50:55Z	
1.17	shaded	2020-01-08T21:50:42Z	
1.18		2020-01-17T17:08:04Z	
1.18	shaded	2020-01-17T17:08:57Z	
1.19		2020-02-21T20:33:43Z	
1.19	shaded	2020-02-21T20:33:48Z	
1.20		2020-03-16T15:47:01Z	
1.20	shaded	2020-03-16T15:52:54Z	
